	pielou_e
SLCLTDTT161	0.5116972777925547
SLCLTDTT162	0.4873307970544119
SLCLTDTT163	0.5760069454849707
SLCLTDTT164	0.777671022594513
SLCLTDTT165	0.699136726244616
SLCLTDTT166	0.3752589269210495
SLCLTDTT167	0.3781103747808178
SLCLTDTT168	0.4391993561484292
SLCLTDTT169	0.1953602524141794
SLCLTDTT170	0.7424715747938981
SLCLTDTT171	0.724780976726327
SLCLTDTT172	0.4818471380385922
SLCLTDTT173	0.410176066738959
SLCLTDTT174	0.4637504240959026
SLCLTDTT175	0.6015218021159527
SLCLTDTT176	0.7180854208187538
SLCLTDTT177	0.6902427908579182
SLCLTDTT178	0.3470504458237983
SLCLTDTT179	0.4088945998596475
SLCLTDTT180	0.4891853044841616
SLCLTDTT181	0.6256688941384216
SLCLTDTT182	0.7337446460358444
SLCLTDTT183	0.6479566592680335
SLCLTDTT184	0.7110814150668292
SLCLTDTT185	0.5994784657005681
SLCLTDTT186	0.5644023608525558
SLCLTFP001	0.6299848912100868
SLCLTFP002	0.6923935426434653
SLCLTFP003	0.7121317160407189
SLCLTFP004	0.37158146571296136
SLCLTFP005	0.343175235472974
SLCLTFP006	0.33614518445329483
SLCLTFP007	0.62576265991401
SLCLTFP008	0.6989722805670657
SLCLTFP009	0.6974632582043622
SLCLTFP010	0.4878047590623498
SLCLTFP011	0.4329502050968736
SLCLTFP012	0.45478634232005166
SLCLTFP013	0.6663543834055083
SLCLTFP014	0.6537358998786295
SLCLTFP015	0.7258099651785095
SLCLTFP016	0.4646894000760257
SLCLTFP017	0.4850262120997745
SLCLTFP018	0.4700007029345204
SLCLTFP019	0.6482871649553675
SLCLTFP020	0.7057110869165686
SLCLTFP021	0.7336383556446067
SLCLTFP022	0.5437883628609829
SLCLTFP023	0.5712250344197848
SLCLTFP024	0.5755265734344769
SLCLTFP025	0.629297588719627
SLCLTFP026	0.7006481033673775
SLCLTFP027	0.7214836291252844
SLCLTFP028	0.3847340309508664
SLCLTFP029	0.4053383671956057
SLCLTFP030	0.4812430935426421
SLCLTFP031	0.660137686869481
SLCLTFP032	0.6453054689364198
SLCLTFP033	0.7069345808536383
SLCLTFP034	0.4105346737693896
SLCLTFP035	0.43216524359828096
SLCLTFP036	0.47915038132282173
SLCLTFP037	0.6210142680624996
SLCLTFP038	0.7085095521392882
SLCLTFP039	0.7150720350879338
SLCLTFP040	0.4548781899104214
SLCLTFP041	0.42990092624223275
SLCLTFP042	0.41255635826334724
SLCLTFP043	0.5911704019924032
SLCLTFP044	0.7483761605076508
SLCLTFP045	0.6781050565746477
SLCLTFP046	0.4245316094445711
SLCLTFP047	0.3921911076466186
SLCLTFP048	0.42504913329529875
SLCLTFP049	0.7259780207732192
SLCLTFP050	0.6951319822199568
SLCLTFP051	0.7311597317502095
SLCLTFP052	0.3474531882615779
SLCLTFP053	0.5762872325019996
SLCLTFP054	0.587878017877161
SLCLTFP055	0.6338298893235281
SLCLTFP056	0.7007755418592376
SLCLTFP057	0.6992259667173422
SLCLTFP058	0.5099781437220346
SLCLTFP059	0.5324010681687682
SLCLTFP060	0.6335474901485213
SLCLTFP061	0.6055714293849106
SLCLTFP062	0.6638561904883036
SLCLTFP063	0.7383688531484227
SLCLTFP064	0.47278893988632514
SLCLTFP065	0.5134269783760751
SLCLTFP066	0.6003962220081153
SLCLTFP067	0.6989221722389651
SLCLTFP068	0.699478346897664
SLCLTFP069	0.7291105298715198
SLCLTFP070	0.2461402709215356
SLCLTFP071	0.5380555847283603
SLCLTFP072	0.646590622506359
SLCLTFP073	0.7456744605409663
SLCLTFP074	0.6873829930211163
SLCLTFP075	0.7241429287970924
SLCLTFP076	0.30271140671677604
SLCLTFP077	0.43455787716947053
SLCLTFP078	0.6006700851129935
SLCLTFP079	0.6058040345410926
SLCLTFP080	0.6517723893536802
SLCLTFP081	0.7522938181462113
SLCLTFP082	0.37690236952089884
SLCLTFP083	0.5878810707885324
SLCLTFP084	0.6447476330965737
SLCLTFP091	0.5648302916195348
SLCLTFP092	0.6706834308670119
SLCLTFP093	0.7233851551660067
SLCLTFP094	0.37360492262747413
SLCLTFP095	0.40661086543132724
SLCLTFP096	0.6063846123384173
SLCLTFP097	0.6983234327112369
SLCLTFP098	0.6305015729011134
SLCLTFP099	0.6771853414971832
SLCLTFP100	0.43757423585229205
SLCLTFP101	0.47531248884272437
SLCLTFP102	0.4473454418138604
SLCLTFP103	0.49313632521223255
SLCLTFP104	0.6089044119760518
SLCLTFP105	0.6821957769107305
SLCLTFP106	0.21079361514887057
SLCLTFP107	0.2128446186114955
SLCLTFP108	0.3858659127419028
SLCLTFP109	0.6725427316452999
SLCLTFP110	0.7644277593972791
SLCLTFP111	0.7968193092005317
SLCLTFP112	0.5011098901472699
SLCLTFP113	0.48536700159016255
SLCLTFP114	0.5368184382187707
SLCLTFP115	0.743720332245838
SLCLTFP116	0.7598492904970111
SLCLTFP117	0.761542211942896
SLCLTFP118	0.5336629525371142
SLCLTFP119	0.5494737125894907
SLCLTFP120	0.534293579101733
SLCLTFP121	0.7118549731021692
SLCLTFP122	0.7221171708556845
SLCLTFP123	0.6672870157638989
SLCLTFP124	0.481745081306215
SLCLTFP125	0.5370738102977504
SLCLTFP126	0.565420490764184
SLCLTFP127	0.6709351389082723
SLCLTFP128	0.6248923217229115
SLCLTFP129	0.6243766213208584
SLCLTFP130	0.3702569507929183
SLCLTFP131	0.3886173483443064
SLCLTFP132	0.5795178032096121
SLCLTFP133	0.49964011842439066
SLCLTFP134	0.575019722728429
SLCLTFP135	0.7048507853260455
SLCLTFP136	0.4916893906177856
SLCLTFP137	0.5549611688721613
SLCLTFP138	0.5064520580738
SLCLTFP139	0.7590131346855963
SLCLTFP140	0.7762997474068433
SLCLTFP141	0.8065811989663252
SLCLTFP142	0.36171386287259166
SLCLTFP143	0.4347872254446268
SLCLTFP144	0.511602419978059
SLCLTFP145	0.7008714633986144
SLCLTFP146	0.7534124765212665
SLCLTFP147	0.8026085059344787
SLCLTFP148	0.22410040464181413
SLCLTFP149	0.23759206559296622
SLCLTFP150	0.39355658188226356
SLCLTFP151	0.5563815167191415
SLCLTFP152	0.6420442949827648
SLCLTFP153	0.6482149506765817
SLCLTFP154	0.37650969102674064
SLCLTFP155	0.633842106237472
SLCLTFP156	0.477871197958606
SLCLTFP157	0.561797816659897
SLCLTFP158	0.6070188337114059
SLCLTFP159	0.6401973967168975
SLCLTFP160	0.3852772638377162
SLCLTFP161	0.49850998416219
SLCLTFP162	0.4731228586766083
SLCLTFP163	0.6675353103584857
SLCLTFP164	0.4966474670424749
SLCLTFP165	0.6631880373240807
SLCLTFP166	0.5693754701071626
SLCLTFP167	0.7157419500928652
SLCLTFP168	0.3385945364588652
SLCLTFP169	0.6502411433420829
SLCLTFP170	0.7036594728679433
SLCLTFP171	0.736949670686673
SLCLTFP172	0.4874695134169918
SLCLTFP173	0.4624344775337413
SLCLTFP174	0.570314453773275
SLCLTFP175	0.6986130033633448
SLCLTFP176	0.7546468721252622
SLCLTFP177	0.7831393970379142
SLCLTFP178	0.3619634402212426
SLCLTFP179	0.3768896823453038
SLCLTFP180	0.532597667460531
SLCLTFP181	0.6770208977635102
SLCLTFP182	0.701130485772966
SLCLTFP183	0.7313120382225953
SLCLTFP184	0.4999971022921875
SLCLTFP185	0.5670531689048012
SLCLTFP186	0.7014461941467177
