	pielou_e
PFF_Jejunum_11	0.6403779826004636
PFF_Jejunum_12	0.2289647064754424
PFF_Jejunum_13	0.5453829347759306
PFF_Jejunum_14	0.663457649800973
PFF_Jejunum_15	0.19314215805426194
PFF_Jejunum_16	0.47504240917356466
PFF_Jejunum_17	0.5036284151737506
PFF_Jejunum_18	0.217735359557734
PFF_Jejunum_19	0.3772740994612862
PFF_Jejunum_1904	0.5294268385529609
PFF_Jejunum_1906	0.20697902607920163
PFF_Jejunum_1908	0.308259873038455
PFF_Jejunum_1910	0.6258504360224147
PFF_Jejunum_1913	0.5074663225621998
PFF_Jejunum_1914	0.3808401399077877
PFF_Jejunum_1917	0.6652530770547445
PFF_Jejunum_1920	0.5174540735790821
PFF_Jejunum_1921	0.4207940626456047
PFF_Jejunum_1937	0.4396292891114166
PFF_Jejunum_1938	0.5346398725287044
PFF_Jejunum_1942	0.4224726806112095
PFF_Jejunum_1943	0.5571114922836334
PFF_Jejunum_1944	0.31497919530825186
PFF_Jejunum_1945	0.5677421382391217
PFF_Jejunum_21	0.49669126176302003
PFF_Jejunum_25	0.3601167432117756
PFF_Jejunum_27	0.2718588703763527
PFF_Jejunum_28	0.6580495045946548
PFF_Jejunum_30	0.4950565041288031
PFF_Jejunum_32	0.7354502200869031
PFF_Jejunum_35	0.5032984873899564
PFF_Jejunum_36	0.6100546500953709
PFF_Jejunum_37	0.4273111324669495
