	PFF_Jejunum_32	PFF_Colon_1937	PFF_Cecum_16	PFF_Cecum_1943	PFF_Jejunum_37	PFF_Jejunum_16	PFF_Jejunum_19	PFF_Baseline_19	PFF_Jejunum_21	PFF_Jejunum_1910	PFF_Cecum_12	PFF_Colon_12	PFF_Cecum_1921	PFF_Jejunum_1946	PFF_Jejunum_1938	PFF_Colon_1910	PFF_Cecum_1945	PFF_Cecum_35	PFF_Baseline_1944	PFF_Colon_1945	PFF_Cecum_30	PFF_Colon_1914	PFF_Colon_1921	PFF_Colon_21	PFF_Colon_11	PFF_Cecum_11	PFF_Baseline_26	PFF_Cecum_21	PFF_Colon_25	PFF_Cecum_37	PFF_Baseline_37	PFF_Colon_17	PFF_Colon_32	PFF_Cecum_1914	PFF_Jejunum_1945	PFF_Jejunum_17	PFF_Baseline_12	PFF_Jejunum_14	PFF_Jejunum_18	PFF_Cecum_28	PFF_Jejunum_1942	PFF_Cecum_1920	PFF_Jejunum_28	PFF_Cecum_13	PFF_Colon_28	PFF_Colon_1941	PFF_Colon_18	PFF_Colon_14	PFF_Jejunum_1943	PFF_Baseline_15	PFF_Cecum_17	PFF_Colon_36	PFF_Baseline_1946	PFF_Cecum_1904	PFF_Jejunum_1906	PFF_Colon_30	PFF_Cecum_1938	PFF_Jejunum_1917	PFF_Baseline_25	PFF_Cecum_1910	PFF_Cecum_1913	PFF_Baseline_1942	PFF_Baseline_17	PFF_Colon_15	PFF_Colon_1907	PFF_Cecum_1942	PFF_Baseline_28	PFF_Jejunum_35	PFF_Colon_27	PFF_Cecum_19	PFF_Colon_1938	PFF_Jejunum_1921	PFF_Baseline_11	PFF_Colon_19	PFF_Baseline_30	PFF_Colon_1913	PFF_Baseline_18	PFF_Baseline_35	PFF_Colon_1906	PFF_Colon_16	PFF_Colon_1904	PFF_Jejunum_30	PFF_Jejunum_1908	PFF_Cecum_1907	PFF_Colon_37	PFF_Cecum_25	PFF_Cecum_1906	PFF_Colon_1908	PFF_Cecum_36	PFF_Baseline_16	PFF_Cecum_27	PFF_Cecum_1944	PFF_Colon_35	PFF_Baseline_36	PFF_Jejunum_1937	PFF_Jejunum_1920	PFF_Cecum_1908	PFF_Jejunum_27	PFF_Cecum_15	PFF_Colon_1920	PFF_Cecum_1917	PFF_Jejunum_1944	PFF_Jejunum_1913	PFF_Baseline_32	PFF_Baseline_1937	PFF_Jejunum_12	PFF_Jejunum_25	PFF_Jejunum_13	PFF_Colon_1944	PFF_Jejunum_1904	PFF_Colon_1943	PFF_Baseline_1943	PFF_Baseline_27	PFF_Jejunum_36	PFF_Cecum_1941	PFF_Cecum_32	PFF_Jejunum_15	PFF_Jejunum_1914	PFF_Cecum_1937	PFF_Jejunum_11	PFF_Colon_1942	PFF_Cecum_14	PFF_Baseline_13	PFF_Colon_13	PFF_Baseline_14	PFF_Baseline_1921	PFF_Colon_1917	PFF_Colon_1946	PFF_Cecum_18
PFF_Jejunum_32	0.0	1.6899063388200135	2.901803618596141	2.589494170897721	0.3835358874007731	2.1137279880190443	0.7450631426190033	2.4228342727781023	1.3832744282816816	0.6618639437580014	3.037734152535931	3.0132163573447786	2.382041665991133	1.088513498319863	1.074907960382301	1.9709111261530161	2.5569815583778084	2.6429859739875687	2.9160436914893806	1.9146795091969704	2.941762755531577	2.018648965218186	2.048474912729078	2.9267220800540588	2.364972435244561	3.3145691833800166	2.9845325958789335	3.099839224278338	2.3808513545052166	2.550741550258619	2.4693946482311455	1.0346171421884849	1.8373669714990986	3.0991453556117827	0.9590064200676751	0.6020127197278562	2.598529224815187	1.5943289209856675	1.0688783716601564	3.642885813958968	1.0948314296845543	1.2850470925659276	2.3843416732620164	3.5169599384762544	2.294224972757148	1.3827644054351618	2.217886854924959	2.2505595695798437	1.036279466798975	2.823320072817307	1.8429073818145083	2.622335971368048	2.7103516306202926	2.4793763761840557	0.7544103865559197	1.694466854867821	3.1586062412862788	0.11160165609661188	2.507085193914592	1.9736954273013414	2.5645865162705537	2.3132747379157745	1.7601460057655551	3.1219159610089586	1.9695509346941946	2.8750052422206096	1.8591628856033244	0.6782830610237338	3.0615136055625385	1.9719023399828726	2.488025318476159	1.001214488728596	3.1012478596784714	2.1523088679809312	3.309322112315378	1.622145434715155	2.525347823794671	2.9145342786264545	2.735477667021833	2.284065502325397	2.3241777462659057	1.6930664459630742	0.4286226650262854	2.5175619833918335	2.0260072989155185	2.6953172544766395	3.356109224793021	1.9393905212093456	2.071956981141026	2.7657383365685755	3.074358431150936	3.421174260609265	2.443670344000521	2.82470534216074	1.003208903831057	1.1512767950774427	2.0493710217218797	1.3286871735545371	3.5245339446699617	0.8982457844620542	1.716402367394484	1.7775906579515208	0.9481600843137936	2.67832785994265	2.631727366357686	1.1553220115293856	0.8074974221208631	1.0834150773935856	2.619662025661793	0.647147207575647	2.2530667946458225	2.502514122507053	2.4437908610458625	1.807015867373454	1.6865991083020293	2.24626895689058	1.21012906390278	0.30576142462583344	2.7975538443330366	1.3405214527246732	2.286548402111955	3.0616574531942335	2.509136743954954	3.191219317654533	3.095346517316373	2.554156886524484	1.6296499129254876	2.3020564874222504	2.885697907563272
PFF_Colon_1937	1.6899063388200135	0.0	1.3250675618644665	0.9586920761057203	1.4864953008673947	0.8428740451609417	1.2209022067046935	2.8570772215303397	0.3210388771388493	2.295776050617179	1.7208984893696777	1.6125408555433223	0.9425368309245085	1.6693471092963073	1.3897341691641787	1.9192654513278022	1.305110602922891	1.4095474476338055	2.641276780321511	1.614116903269167	1.3213121278522655	0.8397036137822997	0.9334536750477928	1.951934042568689	1.4537490551756576	1.7434431160872097	3.101703593737913	2.073143052209703	1.7752466429334752	1.3709625787796293	2.9119079621331174	0.7776858036327639	1.4956553372218209	1.5785202458026932	0.956731380116512	2.2726862042012326	2.8461585460587413	0.5388957490570412	2.2334235566335043	1.98368874818113	1.240284130833903	0.7495685128432038	0.821447957694996	2.3871919388966614	0.8752798099373943	0.8710417709546181	0.6671368994104556	1.6545830870538547	0.7136685758559588	2.6329224644727494	0.7387981285065083	1.0934229477670854	2.9308594406825836	1.1725281860111345	1.8210765208072022	0.86584775143221	2.208603703988088	1.7650264503275641	2.9233977370892585	1.1709319517390901	0.9402254180394576	2.642615753329642	2.4196938200677804	1.5775707400401082	1.5690149971671958	1.2614631709142692	2.4101965774573877	2.1998526594123198	1.4328775952184696	0.9244765665125239	1.9138421254486184	2.4330536976097785	2.323048085763377	1.1269672969068163	2.8386996380646305	0.6678483028956348	2.8640858827950972	2.796558522013709	1.494012101815485	1.105699132358137	1.4379486079559745	0.3296119920735975	1.958483285770846	1.409600667226798	1.1171591351865575	1.4619498358331624	1.942476664848315	1.4532449651554737	0.4319155938029459	2.676955713081893	1.4222650274096156	1.7695523548459982	1.3444925247054136	2.8803427000891815	0.7713922850532219	2.7649773268900466	1.3232533530412693	1.0090250216547747	1.9391899670806096	1.5495346849705451	1.2477340172436473	0.9596502922045858	1.0446332123517788	2.705962974212175	2.475440721112231	0.9240477347469129	1.0013918812594969	0.6184871799501377	1.180964901534656	1.172622398727232	0.6751501059784101	2.8040098252560903	2.7698132343689026	1.0496033209885824	0.4727217601100792	1.0619481960431487	0.7881958546964941	1.5725496245586554	1.1202531264648283	0.44257685192135093	0.8593428473508443	1.7610370128246677	2.629685509463003	2.414905557543936	2.836164485329463	2.813291396542872	1.2584239657481133	1.4665548731906355	1.2908455508548429
PFF_Cecum_16	2.901803618596141	1.3250675618644665	0.0	0.5333292275260684	2.7655764584777702	1.6779974149137509	2.2616538560283326	3.1967292499216025	1.5660695534983733	3.477118169626343	0.8125647011673223	0.5821416265292119	0.5600802507276597	2.4957067320075366	2.260988959182295	2.210583081872165	0.7348478761799957	0.7880594663643408	2.500625633320754	1.8903664705410665	0.21546124894567537	0.9863199915612371	1.0163230789973106	1.3769698440247053	1.2407196245654084	0.43386570089682397	3.1551743068037874	1.391522887191764	1.6881661202302576	0.8846912779730489	3.25902589794587	1.9834885531178537	1.7983855186951234	0.3003994419183541	1.9867690086951115	3.46674462323495	3.061198482071627	1.7285428435699437	3.5206491916220437	0.8122771241138044	2.548027916076386	1.6587435259310124	0.5216716506625773	1.4765662395522448	0.673393712821408	1.636271671350718	0.6995137533972432	1.6283418127095917	2.0028271907498714	2.5556128641030287	1.4650170289654363	0.33343213439692027	3.099368462965583	0.6812968939227125	3.096622045515833	1.383107381135745	1.5953381199019432	2.956375122876519	3.2490880084830813	1.362052987303098	0.5729188278769057	2.9578472535306846	3.020877462916278	0.27546288829441834	1.7716413259466515	0.18671998511727944	2.9393840944913228	3.4506262394973124	0.288114563492602	1.1055583851197217	1.7756979413179166	3.6534779962498347	1.7822224156179938	1.0735368570935577	2.485908983640415	1.3410422601044094	3.129898166117249	2.7410097620820517	0.8136926090371701	0.8883714637843165	1.2480292246265203	1.5166716717731137	3.228427793357961	0.9691480677305937	1.2258520238765285	0.8158691872164807	0.7565366029772544	1.6687564600365763	0.9574257575525215	2.6784004596845	0.4164780097051553	0.6049850211190103	0.970644326993714	2.9286855067463238	1.9855086551938836	4.021210723920246	1.41903279455958	2.287208052660499	0.634479185831201	2.449615526234566	1.6560674964514082	2.079158844041377	2.3624801972902376	2.771283488570597	2.4557227536615427	2.2405310659897566	2.1218445353592643	1.9011288030871663	0.4059146813274243	2.4327226553445986	0.7044283054676866	3.073674853061515	3.0471734620922404	2.153167924565745	1.2293031347601533	0.8906672784524842	2.1061120219127587	2.845704846559001	0.5393879995757319	1.5675926930495085	0.6443220015392065	0.783502868120733	2.80871061559665	1.8700069447298695	2.655524554123277	3.046192884390693	1.7203067892046446	1.3325915921672187	0.27179893158685053
PFF_Cecum_1943	2.589494170897721	0.9586920761057203	0.5333292275260684	0.0	2.4252063903630003	1.1721128757745543	2.026616292230911	3.2841716113167387	1.2203406180240977	3.2043170722126018	1.2738499828426073	1.064450633948337	0.6101379620063164	2.3766046063938755	2.130171264661381	2.281506984830262	0.9998191694705656	1.1053212840579765	2.755330288812169	1.9598786868336953	0.561843704103484	0.9435588828327413	1.009399390533675	1.7483114322380746	1.444178944414668	0.9305687591296194	3.348028055396205	1.8037912808915506	1.8910582568781353	1.1639399078353263	3.353621926113477	1.6034052471229954	1.8331945510827072	0.8302969020306169	1.7440917771407445	3.1782735127612662	3.1974271469408238	1.2599043733410873	3.19099859066911	1.1014707382929838	2.109297229526353	1.4215421537474866	0.41837701428364543	1.9593065267533194	0.7170067712112587	1.4295203119675302	0.5501514012981275	1.7883917039771886	1.6181221043616278	2.782760214572139	1.0058945788625886	0.38770637100532085	3.248931709483424	0.904319138743312	2.7796440082044476	1.31384735557401	2.000782025488446	2.6580227030503107	3.351360018508488	1.42629044582408	0.04578437248392642	3.047555174388172	3.0069733924286552	0.8050040721997259	1.8447682527778295	0.3836374725714997	2.947360585926745	3.1436843083075843	0.5206936307148723	1.091568782572905	1.999719484790532	3.379617633585873	2.137996162663643	1.156410860471742	2.819740537394324	1.193737974195066	3.240490217678082	2.969065225279158	1.1735584710875029	1.0204252789500194	1.4252767546087564	1.0690115231954995	2.8891963717595575	1.2265175146737335	1.2847238867316115	1.1589605596972417	1.2822027997369667	1.7342024072817124	0.53439295066532	2.885361638099709	0.5000570008453887	0.8615920113631664	1.1928235536399925	3.113899727689421	1.7004528980075246	3.7000315393261625	1.5099151990286062	1.8335165120850532	1.0996524212252545	2.2734977241304017	1.6514197936068553	1.5942992740349022	1.951043275321025	2.9421298657206325	2.6438202200994625	1.820416402218166	1.8625350810216765	1.5397249320032511	0.658800538991547	2.053971958736694	0.3614828981328753	3.193023656329344	3.1504653658040183	1.6588729000738007	0.9550454581020831	0.9973670527585085	1.7090291878995696	2.4988463899694424	0.3029239383076004	1.2773829497809928	0.5991410636997133	1.2433225925977427	2.9545644816331995	2.2449143953422355	2.92730678792578	3.176461977462103	1.6779303008139859	1.5150284969019405	0.3734239070431152
PFF_Jejunum_37	0.3835358874007731	1.4864953008673947	2.7655764584777702	2.4252063903630003	0.0	1.8381355668141621	0.8320654778121347	2.659970599800924	1.2097125890715548	0.9108354253263771	2.9573112930740346	2.920189352336182	2.2769838789175822	1.2690264523725583	1.1544323129053176	2.114731375817369	2.498418292040756	2.585114012705615	3.042150365884287	1.9981738417775277	2.780956224440103	1.9537664741127312	2.0002682392456146	2.9188626463425473	2.3607667141356514	3.180234806565028	3.184961508628852	3.083487491049457	2.427407851721058	2.496532518449807	2.6970361647530656	0.9077502232199857	1.9224487430366057	2.982474441214369	0.9593084320456021	0.8671098320752044	2.805737128588479	1.3479201885649381	0.9110855271056678	3.4667222835955083	0.7731650274654667	1.2532001902594978	2.243974168068434	3.490701699234617	2.180727642888926	1.3894617374639215	2.0717564670467503	2.3051074376089304	0.8274051763062148	2.968191715121498	1.717799978956848	2.5029138390409313	2.9215037022715293	2.401127021283942	0.5336265554060922	1.6486312163405288	3.1485211282491563	0.479799855107282	2.732252149499431	1.9569124374564784	2.4011755138169035	2.5335874151214797	2.0050918310425474	2.9970378297480282	2.051557469869892	2.7254052101405453	2.098107115477326	0.7412010104058897	2.905764807635405	1.9278711569172862	2.5482512882491295	1.049923370881717	3.1524491982853684	2.125798793992107	3.4035006537551125	1.548267953774269	2.7543964953069797	3.0699255294350416	2.6722137596153868	2.2275695012490955	2.3323265068449976	1.4545253472294057	0.4754102385318024	2.4843854140170696	2.006509837555779	2.633721158718816	3.2694812107602047	1.9985840954372873	1.8933768414127596	2.9212609462759302	2.904203607067652	3.252361968836336	2.411675927808203	3.0168292508863233	0.8166144435297572	1.2805557499863023	2.0676044094814574	1.0104715691810457	3.385547300692369	1.1048076794382398	1.7545088460360931	1.4649469080223445	0.6434002643544321	2.8664034708100448	2.7904881983687795	0.8321864465597713	0.7664390398428129	0.8861917066681818	2.522520220066128	0.4996500079209453	2.1076879558377577	2.7113066433951474	2.6702010564154044	1.4979884806754482	1.5857910404515951	2.187663718211412	0.8896502268911153	0.13734977123480877	2.6053794947038997	1.206205009270139	2.18432562065664	3.0020286597024297	2.6912298210002783	3.233867199431731	3.229295314605353	2.760756030688248	1.6949471584385034	2.3087522629811357	2.744835696532094
PFF_Jejunum_16	2.1137279880190443	0.8428740451609417	1.6779974149137509	1.1721128757745543	1.8381355668141621	0.0	1.8765504244109878	3.673416595464565	1.0215115171086484	2.7408558079736665	2.3110455310486624	2.1467464819289868	1.5337321743869896	2.4142582472007663	2.1495267010442545	2.7450099728889312	1.9599861706317145	2.071872053191461	3.4671989872163103	2.4485376454753665	1.6312245005829813	1.5889302211825018	1.6828052997524958	2.6786616645390344	2.2284680998647657	2.0574624032241124	3.9340871625376748	2.7742814113223475	2.591281255775049	2.0705299063210783	3.7331270069508116	1.20109656401469	2.3158533240354995	1.976549936155615	1.6515591307661808	2.690717780138366	3.6772161522453395	0.5417262663874871	2.466771785533956	2.0787431468253326	1.2278173726526964	1.492600430305683	1.3296709021638478	3.0197371077929867	1.5302914060272954	1.6051447460917825	1.2658547554746076	2.466466310792468	1.1114447757592911	3.4603343163523967	0.8963024520625669	1.5033491429330872	3.7606202186771998	1.829727264251693	2.137439203842192	1.7025398021752725	2.9320051619813716	2.2137845321265877	3.7468318350039467	1.9953106937529737	1.1438630714410887	3.4625422227222336	3.200987376259852	1.9478017983125182	2.3893782065341727	1.533904723764178	3.2036332616335064	2.553844140466205	1.635219462741234	1.7042109687688418	2.726250055688349	2.823755825102827	3.0687313479606533	1.8860827847682047	3.6422039435905758	1.4997720234330185	3.685215279915071	3.628599655177531	2.14982850012043	1.8307145171111994	2.2062575821960393	0.5577773655104522	2.268203241315266	2.1232757874770387	1.917298048665344	2.12490965395929	2.41726247301457	2.2768598946595056	0.8607097056563163	3.511402530775115	1.5500898906872647	1.882240428917032	2.0650386785999215	3.7091711709770374	1.397115804981013	3.060631482651208	2.1349616228399104	0.9099403998784947	2.2077908992838013	2.2414820523149537	2.078576963825024	0.5026802428688077	1.2105186231719374	3.531218461142156	3.293856888277997	1.0263285142028677	1.652542658050529	1.125537476944129	1.7145315095815223	1.4911114639909693	1.12293116540565	3.6336585559033323	3.5897417165943613	0.5399286111806634	1.2125962448616954	1.7894439099728638	0.9948519304386456	1.9062934150342137	1.2285070127528903	1.2093208599790088	1.4607254627556012	2.3343356646977593	3.4648204495085344	3.1681448883798367	3.6599648095542316	3.644112864859511	2.067125733336604	2.2574917120790965	1.5374984164163044
PFF_Jejunum_19	0.7450631426190033	1.2209022067046935	2.2616538560283326	2.026616292230911	0.8320654778121347	1.8765504244109878	0.0	1.9864372351032094	0.9151384776990652	1.248497224310809	2.324661119382437	2.311409810140864	1.715662090068961	0.6032397005641617	0.4899355885009686	1.317635756339433	1.8393764504687	1.9208623790333972	2.2621992845686165	1.2071330424514295	2.3219795532045335	1.320645204668109	1.3371508118073354	2.1904213916585786	1.6242106264320708	2.6579123843498134	2.4437569934077454	2.3647559424052456	1.656179837009224	1.8264478745734882	2.047276696811876	0.7445193428349959	1.1107211606267253	2.4277913034522873	0.28259805088958767	1.2383165459409486	2.094198251714266	1.343917365923888	1.6511756310401597	3.0404019692296074	1.2948584573899449	0.6213793781281045	1.7612232521134736	2.779759155216628	1.627149713143135	0.69558958246954	1.600653376364331	1.516199733017921	0.8101312021557141	2.1830212632730017	1.4348568133962702	1.9855025503545214	2.1968598415042004	1.774766355187608	1.234968741329417	0.9799539998522074	2.432277019343027	0.7566865882433015	2.0742692831459357	1.242324552522629	2.0069356338342055	1.822907237046333	1.4044173553198356	2.458817848503801	1.2428134791161025	2.2622322510113375	1.445001528868818	1.3381294971767537	2.4544250485286208	1.2546024099936086	1.7669787510156048	1.5658501412525487	2.365754215340089	1.4214665286878674	2.628724552867705	0.9381737202878822	2.0492498242250092	2.2995525891425244	2.0145760982183756	1.5666817265954536	1.5801742146120803	1.349481724798928	1.152694529438646	1.7839543765169616	1.290632855829451	1.973877792981495	2.6485861331593648	1.2037478986552548	1.5522038568332535	2.1542450057195834	2.4910309220589273	2.820593310595088	1.71059753770985	2.254095748628026	0.6228201573531909	1.8554827482927514	1.3063152210222952	1.3666804434932773	2.870363527228679	0.388011909900452	0.9775163859886933	1.702693213614871	1.0313576378349647	2.0904060171827994	1.986577654258501	1.1602306118325194	0.26356986452723963	0.7629797817184515	1.9412026429675036	0.7422171038423667	1.6691079530806456	2.0186640628694072	1.957461644896975	1.7612229517362732	1.0764907800989891	1.5316131741515921	1.1194799981259065	0.8639652518553124	2.2518813837906424	0.7882945257169682	1.6271401065074178	2.3388335745197035	1.954338469264282	2.4619359676914216	2.4500517266505675	2.0532439146997876	0.8884024500672929	1.5610048904549454	2.275403543763401
PFF_Baseline_19	2.4228342727781023	2.8570772215303397	3.1967292499216025	3.2841716113167387	2.659970599800924	3.673416595464565	1.9864372351032094	0.0	2.658442593201296	2.398805993018306	2.7319353874601635	2.8671796710282473	2.7105353113526283	1.412938216197067	1.6400047338454529	1.0027781622453869	2.4737358894485255	2.4559933226460995	1.147426780466684	1.3349796927423243	3.3022035419012234	2.3430365910572113	2.274932262590559	2.1566454860749347	1.970533402944675	3.415889824153797	0.6849838565444413	2.3007402365714853	1.5626064314811259	2.349820589526519	0.1687397048485351	2.6688222608830765	1.4535483895152403	3.1711827658136076	2.0991300830266075	2.466170292846541	0.31842887227654776	3.198919280243967	3.1445243873928383	3.9549196518408523	3.2697850237238733	2.2005777831437534	2.90119952403281	2.67043247787372	2.6273815601457504	2.119401727874301	2.80166049863845	1.5765664614125996	2.755568844323252	1.0001451095307632	3.080565325160056	3.018430154446038	0.40014189183343996	2.519541874272811	2.836884057841022	2.0491730592420336	2.2232983044910473	2.3454633756519425	0.17182931302496193	1.8966924146753787	3.283542447038972	0.24022800465233488	0.6809723821326018	3.235140997382459	1.4433866922648355	3.3060990724973744	0.5642540662282062	2.719719019369956	3.475019958981356	2.194897067802889	1.513274485461952	2.717462977414385	1.9452398878497388	2.146919654523013	1.595798483159992	2.220818229391655	0.178873899376583	0.9289767303960927	2.489965012174246	2.3187582667202102	1.9569721981632957	3.117832702316864	2.757861737409629	2.2533305305514317	2.010340429605128	2.465526646270936	3.087267677843458	1.5522378531570145	3.0282878048984734	0.838660284461159	3.5834199916807647	3.7887300791561387	2.2350295642220064	0.6705345285196066	2.4403013238776263	3.0345160888368232	1.7903892382002848	3.3326749652459977	3.5957218451238577	1.641021519271791	1.6588039832677683	3.6166644352090604	3.008013384392321	0.6755513686947701	0.9513435476761825	3.1153792276419665	2.1761167481088646	2.668598976472362	2.799639176324226	2.714679865067461	2.966531262111873	0.24403108892657865	0.19711716087460135	3.6898051431417636	2.529601354791434	2.3258537191183284	3.0318455726406475	2.6736465203495294	3.4947920807445816	2.4672864110655994	2.690333116671594	2.7325045781058046	0.5000753859433152	1.9667709315587367	1.1994188608130216	0.2941400070458735	1.6532480639584717	1.8737211758170063	3.3290895557197557
PFF_Jejunum_21	1.3832744282816816	0.3210388771388493	1.5660695534983733	1.2203406180240977	1.2097125890715548	1.0215115171086484	0.9151384776990652	2.658442593201296	0.0	1.9965865119946093	1.8834065036224725	1.7965785177863471	1.11241174914137	1.4054566148257908	1.1438148043538252	1.7607091143650158	1.4200622300432517	1.5266806063495089	2.5621369944504075	1.4885607345211458	1.587980562100295	0.8874534179306025	0.9649649946794534	2.0168931227702056	1.471471970848703	1.9889462978747254	2.9589792595206164	2.157297584803332	1.7344382336519275	1.471144983861089	2.7174757788021062	0.4900380564488134	1.3610736950670512	1.8007391207889545	0.6588254651383394	1.9699158341792404	2.6777473002524492	0.558130332141865	2.010226918967053	2.269129033319404	1.0720078582575512	0.5070055965575269	1.0474273223225792	2.5051700805442176	1.0410719005375506	0.659450392906893	0.886379723666404	1.5976588424887517	0.4499420055700161	2.5341752757267173	0.7533704191876924	1.303784290551449	2.766883142669085	1.3047716891889283	1.587706064072934	0.7941065526089397	2.280665815080544	1.4560090809685404	2.732902165444271	1.137912151106675	1.1982726977192097	2.452946269739437	2.1811761278600588	1.8096450628170622	1.4551399826518223	1.5171767595394672	2.1825113742847115	1.9240369619229183	1.6974155605643024	0.9317478876227946	1.8711664727880333	2.1711808422532353	2.340496747732877	1.1482230202100203	2.808030563999847	0.5932391410106247	2.678417942833841	2.690377226411485	1.6209698767062495	1.1842852526456404	1.441553601322923	0.4652741436371057	1.6749233190284987	1.483414701014047	1.1033928630103365	1.5843910716701894	2.1338849353228406	1.3516538194002172	0.6949056245307201	2.5623687732442635	1.69938910353317	2.0484363101302674	1.4103425305155695	2.740979551417688	0.5193999315234953	2.4816984253983265	1.2741978887882441	0.9087819748242871	2.1920168984884216	1.2575751556718908	1.1218726843740965	1.0073065204449823	0.8351631587572201	2.5649950356963003	2.359263740465497	0.7760374555374121	0.6999836386117897	0.33549192220475027	1.358875595093692	0.8849686367373981	0.8991885751848561	2.627590952256978	2.5831310852972877	1.0875501218323247	0.45327810278063924	1.1387583596874278	0.6607128006970852	1.2874070164192921	1.4146532698271954	0.1939349713023314	1.0161848980832067	1.9097098307343214	2.4769428070485557	2.4398389183148983	2.758883465000904	2.642667056773622	1.0999837473095904	1.4634655275459447	1.5356197673053071
PFF_Jejunum_1910	0.6618639437580014	2.295776050617179	3.477118169626343	3.2043170722126018	0.9108354253263771	2.7408558079736665	1.248497224310809	2.398805993018306	1.9965865119946093	0.0	3.51667844852002	3.52441193167575	2.9430881172590855	1.304755786735835	1.390260362351223	2.213567279693403	3.066796570579331	3.134969113243797	3.102958564343018	2.2354128314316783	3.5133028682537772	2.557746260257155	2.5765321052907417	3.3224440223393694	2.798045821001945	3.8743241021108883	3.034149746512298	3.497941442523031	2.720767804229627	3.0290158265796236	2.4190194185768044	1.6896273549076222	2.2058092550942767	3.652884097246913	1.5092301204163043	0.13744569843683055	2.624806094040698	2.2327221682165406	0.9790484546750023	4.22835042427328	1.6506594707205484	1.8558623605668163	2.964174257436014	3.9314623874637946	2.8385055861822255	1.9384013387537569	2.791317575896441	2.6185902403599055	1.67549211335222	2.9981058746860003	2.499282293553121	3.21039771107548	2.744394957381563	2.997226230489225	0.88667803999424	2.183548606392983	3.520399567070703	0.5784781064236142	2.4646458600303722	2.4113178188271194	3.182643486006237	2.3512650197499316	1.724516753177251	3.680155091718188	2.330650916151571	3.46731947340444	1.868298197003496	0.4211092222467088	3.656574964700131	2.4880523911702457	2.8118774682847416	0.5675237652415087	3.4524603458441736	2.647541739250296	3.5258251654248	2.1552651641687777	2.536470215712166	3.0499932075200578	3.216438515410461	2.7904567874475257	2.7685300632473053	2.321554522982678	0.5829192895334652	2.991288566410168	2.497822021648546	3.1775946425904187	3.868620096636409	2.3232751821634317	2.6899145003850844	2.9024315586189386	3.6776187446732536	4.014686743022789	2.923711154959132	2.919132070522211	1.5521432106023292	0.6783129439373022	2.4768112085846723	1.9155087086096765	4.085198250903841	1.2358201328723497	2.1277374345841675	2.374466097903923	1.549420560288434	2.8038658866387562	2.83361284735027	1.7429706640487768	1.3562556406895208	1.7090634698379257	3.174701547903562	1.301805695975488	2.860030357531577	2.5109510347621806	2.471720911940475	2.4034704332435854	2.2846564011741815	2.757998298076041	1.78851939874928	0.8516334106993095	3.4043379524820225	1.9315686624889752	2.8570949525916722	3.557604537165423	2.5923992707811245	3.5210590391039176	3.2641626521064886	2.57865151978799	2.057306966660388	2.7212663195006	3.486711287334382
