	MPTP_Baseline_115_S118_L001_R1_001	MPTP_Baseline_116_S64_L001_R1_001	MPTP_Baseline_117_S43_L001_R1_001	MPTP_Baseline_118_S29_L001_R1_001	MPTP_Baseline_119_S71_L001_R1_001	MPTP_Baseline_121_S121_L001_R1_001	MPTP_Baseline_165_S30_L001_R1_001	MPTP_Baseline_167_S70_L001_R1_001	MPTP_Baseline_168_S33_L001_R1_001	MPTP_Baseline_169_S112_L001_R1_001	MPTP_Baseline_170_S39_L001_R1_001	MPTP_Baseline_171_S31_L001_R1_001	MPTP_Baseline_172_S34_L001_R1_001	MPTP_Baseline_173_S36_L001_R1_001	MPTP_Baseline_174_S65_L001_R1_001	MPTP_Baseline_175_S120_L001_R1_001	MPTP_Baseline_177_S24_L001_R1_001	MPTP_Baseline_178_S38_L001_R1_001	MPTP_Baseline_179_S35_L001_R1_001	MPTP_Baseline_427_S116_L001_R1_001	MPTP_Baseline_434_S109_L001_R1_001	MPTP_Baseline_435_S22_L001_R1_001	MPTP_Baseline_436_S119_L001_R1_001	MPTP_Baseline_437_S117_L001_R1_001	MPTP_Baseline_465_S67_L001_R1_001	MPTP_Baseline_466_S110_L001_R1_001	MPTP_Baseline_469_S108_L001_R1_001	MPTP_Baseline_473_S56_L001_R1_001	MPTP_Baseline_474_S4_L001_R1_001	MPTP_Baseline_491_S18_L001_R1_001	MPTP_Baseline_494_S61_L001_R1_001	MPTP_Baseline_501_S2_L001_R1_001	MPTP_Baseline_502_S12_L001_R1_001	MPTP_Baseline_503_S17_L001_R1_001	MPTP_Baseline_504_S3_L001_R1_001	MPTP_Baseline_505_S1_L001_R1_001	MPTP_Baseline_507_S15_L001_R1_001	MPTP_Baseline_508_S6_L001_R1_001	MPTP_Baseline_509_S11_L001_R1_001	MPTP_Baseline_510_S20_L001_R1_001	MPTP_Baseline_511_S16_L001_R1_001	MPTP_Baseline_513_S13_L001_R1_001	MPTP_Baseline_514_S8_L001_R1_001	MPTP_Baseline_515_S5_L001_R1_001	MPTP_Baseline_531_S14_L001_R1_001	MPTP_Baseline_550_S63_L001_R1_001	MPTP_Baseline_583_S7_L001_R1_001	MPTP_Baseline_584_S113_L001_R1_001	MPTP_Baseline_585_S62_L001_R1_001	MPTP_Baseline_586_S23_L001_R1_001	MPTP_Baseline_587_S27_L001_R1_001	MPTP_Baseline_590_S25_L001_R1_001	MPTP_Baseline_593_S37_L001_R1_001	MPTP_Baseline_595_S19_L001_R1_001	MPTP_Baseline_596_S9_L001_R1_001	MPTP_Baseline_597_S69_L001_R1_001	MPTP_Baseline_599_S21_L001_R1_001	MPTP_Baseline_606_S32_L001_R1_001	MPTP_Baseline_608_S28_L001_R1_001	MPTP_Baseline_609_S111_L001_R1_001	MPTP_Baseline_611_S10_L001_R1_001	MPTP_Baseline_612_S26_L001_R1_001	MPTP_Baseline_613_S68_L001_R1_001	PFF_Baseline_11_S57_L001_R1_001	PFF_Baseline_12_S48_L001_R1_001	PFF_Baseline_13_S53_L001_R1_001	PFF_Baseline_14_S66_L001_R1_001	PFF_Baseline_15_S123_L001_R1_001	PFF_Baseline_16_S50_L001_R1_001	PFF_Baseline_17_S58_L001_R1_001	PFF_Baseline_18_S115_L001_R1_001	PFF_Baseline_19_S73_L001_R1_001	PFF_Baseline_1921_S54_L001_R1_001	PFF_Baseline_1937_S51_L001_R1_001	PFF_Baseline_1942_S40_L001_R1_001	PFF_Baseline_1943_S55_L001_R1_001	PFF_Baseline_1944_S114_L001_R1_001	PFF_Baseline_1946_S42_L001_R1_001	PFF_Baseline_25_S44_L001_R1_001	PFF_Baseline_26_S46_L001_R1_001	PFF_Baseline_27_S72_L001_R1_001	PFF_Baseline_28_S59_L001_R1_001	PFF_Baseline_30_S45_L001_R1_001	PFF_Baseline_32_S49_L001_R1_001	PFF_Baseline_35_S122_L001_R1_001	PFF_Baseline_36_S41_L001_R1_001	PFF_Baseline_37_S47_L001_R1_001	Q22_WT_107_S28_L001_R1_001	Q22_WT_108_S21_L001_R1_001	Q22_WT_109_S23_L001_R1_001	Q22_WT_37_S101_L001_R1_001	Q22_WT_405_S124_L001_R1_001	Q22_WT_408_S13_L001_R1_001	Q22_WT_411_S125_L001_R1_001	Q22_WT_517_S27_L001_R1_001	Q22_WT_518_S22_L001_R1_001	Q22_WT_562_S26_L001_R1_001	Q22_WT_564_S19_L001_R1_001	Q22_WT_567_S12_L001_R1_001	Q22_WT_568_S104_L001_R1_001	Q22_WT_569_S16_L001_R1_001	Q22_WT_570_S17_L001_R1_001	Q22_WT_571_S20_L001_R1_001	Q22_WT_573_S18_L001_R1_001	Q22_WT_675_S98_L001_R1_001	Q22_WT_678_S105_L001_R1_001	Q22_WT_681_S87_L001_R1_001	Q22_WT_685_S86_L001_R1_001	Q22_WT_686_S103_L001_R1_001	Q22_WT_688_S99_L001_R1_001	Q22_WT_704_S102_L001_R1_001	Q22_WT_706_S30_L001_R1_001	Q22_WT_708_S85_L001_R1_001	Q22_WT_729_S95_L001_R1_001	Q22_WT_731_S94_L001_R1_001	Q22_WT_732_S92_L001_R1_001	Q22_WT_733_S91_L001_R1_001	Q22_WT_736_S97_L001_R1_001	Q22_WT_739_S29_L001_R1_001	Q22_WT_740_S88_L001_R1_001	Q22_WT_741_S100_L001_R1_001	Q22_WT_743_S93_L001_R1_001	Q22_WT_744_S106_L001_R1_001	Q22_WT_750_S89_L001_R1_001	Q22_WT_751_S96_L001_R1_001	Q22_WT_752_S90_L001_R1_001	Q22_WT_782_S25_L001_R1_001	Q22_WT_783_S31_L001_R1_001	Q22_WT_785_S24_L001_R1_001	Q22_WT_786_S14_L001_R1_001	Q22_WT_787_S15_L001_R1_001	Q22_WT_823_S107_L001_R1_001
MPTP_Baseline_115_S118_L001_R1_001	0.0	0.4264464792674637	0.3503909978398835	0.13944077088710047	0.3322211712099063	0.33286959610460726	0.29434276206322796	0.35875579482578135	0.3684652801344516	0.3970679257962403	0.5131265758061957	0.48985090111949664	0.4491155524925339	0.35891372100671876	0.3212763506508467	0.34759932989853654	0.35154949417338965	0.32721473891358194	0.3507888234176012	0.3211829648132729	0.2988156470954449	0.3574141465507652	0.35433692160288566	0.4450056116722783	0.3951715374841169	0.4017469245895642	0.46135908397859426	0.34274568084711127	0.4677373718320107	0.4072012034810972	0.39689359453054407	0.4985449817348771	0.46511361965595543	0.3617014150548438	0.42400181167112505	0.324701159194893	0.3553706005443761	0.41207115628970775	0.4180164727584589	0.4168431863405867	0.40378144801789956	0.334466511600167	0.28008261347058533	0.41128278440644417	0.389028686462003	0.37723273793655027	0.5686111509244661	0.36583894998226324	0.38850559535206153	0.38001578633676447	0.3764805947580645	0.42354598754677536	0.29174960532637795	0.3373692004751908	0.3684384339756609	0.42307763010349453	0.2520409355748844	0.3324719922479302	0.28920772722754234	0.4112245597204139	0.6620040803745725	0.7530615577205683	0.7349595724270248	0.473373519018915	0.3085403293329612	0.33653757957109576	0.3979174598970318	0.4048258224389624	0.3506389776357827	0.312783681802439	0.2717131977690351	0.2868718551917925	0.39976467858740866	0.45992925246562183	0.30643322991198635	0.4323601256252181	0.43037919321213536	0.41367655490841054	0.3183556215948489	0.37658509625717707	0.3424354358566731	0.35758278145695366	0.4130392725865738	0.3217102306005421	0.3822310831438273	0.30155386590873023	0.27007247657769134	0.56307867893573	0.5193576433283895	0.40678362573099414	0.596419013037422	0.4610367552143488	0.5064562882930365	0.5190655897269514	0.4519809825673534	0.4561940426179026	0.41250915872910143	0.4728360069449597	0.5282662594617671	0.5482191325541461	0.4734960943129738	0.4878790952429252	0.5582612893978485	0.4750008100839247	0.5781369262934325	0.5053120382748189	0.6456475445660563	0.5191648537398463	0.4736579568961723	0.5724534686971235	0.5478199036814376	0.591411176005825	0.5732533769829736	0.6529200211767713	0.5202712428231004	0.4026594849351961	0.49995248503278533	0.4550460724957369	0.5858608068083345	0.42883739823637934	0.41132161606939055	0.4652198501343136	0.5037297374838617	0.6114134857060196	0.4620949881059798	0.5602799465428712	0.5684658815042934	0.49541180101021587	0.44087810288025575	0.4471898560657985	0.48203255179842797	0.5460960539250105
MPTP_Baseline_116_S64_L001_R1_001	0.4264464792674637	0.0	0.49302448012634903	0.44360029736541495	0.547570744358229	0.4234297195771818	0.5079971065745057	0.4880455935501807	0.5464897476187704	0.3943524829600779	0.48241888541554384	0.6033342100471403	0.5817186107017448	0.5206935854556326	0.4368922737941275	0.5065165652978731	0.48707326428845416	0.4119389476282552	0.4974621212121212	0.5723561131286453	0.5689555582783428	0.5023101055233388	0.45082406695106886	0.5708286882199926	0.5008892481810833	0.5128914943277425	0.5703072517059717	0.5620232367093064	0.6582403305836868	0.5518710420264824	0.4196312162413857	0.5686910377358491	0.532634971796938	0.4798614907964279	0.5801793736841233	0.3495385299677527	0.5237003776278956	0.5332522611537585	0.4712339945984806	0.5091951369652201	0.4785656511189	0.5993020304568528	0.49584607794770597	0.5783452960779287	0.5488539939529894	0.5125073476585461	0.6420135267000908	0.5077744961779013	0.53814621721654	0.507836203064912	0.43438181955000377	0.605244723843736	0.43851159686300684	0.5096738854001605	0.5497421808118815	0.5294891869199174	0.4953093792240805	0.4361015446165268	0.5101747091512413	0.5046627810158202	0.8250142736033496	0.866846105129829	0.8315949640464328	0.5186712596833406	0.4342071665673674	0.4258358043414292	0.5013080379430854	0.507877083293742	0.49365002813278674	0.47905765041435533	0.44500462622028364	0.4585691823899371	0.5119873627801883	0.5847125609658591	0.5204012112036336	0.5206130760125985	0.5012787284804586	0.5798863108219227	0.4988416411329497	0.5205999343137613	0.553623511490089	0.5164176719661261	0.4808882698854844	0.49414282317508124	0.4588824948951179	0.5345122840333	0.49712357800942947	0.5500560547495942	0.6314275663707658	0.4802284710017575	0.6956740912230914	0.594676994067238	0.5282232454747539	0.4676232142486885	0.5779639175257731	0.47027794204612655	0.49911504424778763	0.5713259135921479	0.6139684799588697	0.6447640594699419	0.5945067226606157	0.5778952111752899	0.718447816683647	0.5806187974314069	0.572916249449273	0.6213671539122958	0.7258577233681395	0.5911577453744329	0.6504867799892787	0.5298146325459318	0.5858844527218406	0.6045889665603039	0.6220724240056689	0.5041961975475306	0.5783120988600441	0.5416276131871715	0.5484604022270196	0.5597603985892627	0.6421885496753005	0.6016902217390413	0.5585700757575758	0.5502032344547263	0.5233295184435249	0.591203219852794	0.5424609367283646	0.5658844765342961	0.6381183709821067	0.5691953394874998	0.5836177474402731	0.49766802698425916	0.5319573765815693	0.5641993309889356
MPTP_Baseline_117_S43_L001_R1_001	0.3503909978398835	0.49302448012634903	0.0	0.29405415407389135	0.3540355391730709	0.2708557427990917	0.2916645647312045	0.2638986096661307	0.3498122448979592	0.39802560984333646	0.4682095353564169	0.3906778514409417	0.4048620561672646	0.22546662448592217	0.2808473423379652	0.2809092795683476	0.30793486521886776	0.3974449112578239	0.4011295819266892	0.33671737539510765	0.32406631553746706	0.2843521253371003	0.416289592760181	0.2723666189134302	0.3466484175664487	0.3167923657072495	0.31990281739025456	0.2691930553152218	0.4336033048866663	0.37193599636858826	0.4769914859880735	0.5368671158144842	0.4888580766564326	0.4635095795816126	0.27128616720459287	0.4106757399480481	0.23172514619883042	0.19055335397647966	0.39210044467695526	0.37336467536678286	0.4868952657205014	0.4408236374309496	0.3021730488936001	0.33882441033320854	0.23855919692943608	0.3137649638710141	0.4651643790046139	0.22387845521892769	0.23789508798265366	0.2052467126676214	0.21666640151454888	0.410364659813999	0.35040333073119956	0.38745108356078795	0.32391122976806275	0.5498437732480286	0.33768644124991565	0.38297360461919167	0.33058750648785307	0.45179335307666996	0.7235851851851852	0.728661423806975	0.7873057405645417	0.3052814046467414	0.26765084572375963	0.3458797327394209	0.2667625802997859	0.2052244793170951	0.20312789035567141	0.2532639964593937	0.21235237791254388	0.26174873310113733	0.34632904608788856	0.4157157523335261	0.3475320189955389	0.3788204473701888	0.32288631882522584	0.38098502505979315	0.3681887488965573	0.29976591687723814	0.36042814418385016	0.2683163512857836	0.3363845139013307	0.3855411755007831	0.2928536596875934	0.3854105998835178	0.26577164411233667	0.4471668778072095	0.4039429241056042	0.38909392330616355	0.5199329771426765	0.40657567173147907	0.40727302987434466	0.3799067840497152	0.32821079255310637	0.37224873018316146	0.3766513522155467	0.3714722272155312	0.36965755242898857	0.37421941576675377	0.31251545342156933	0.48153717341899765	0.4944552766268584	0.3690068913587926	0.4381487381571225	0.46724533537290336	0.5227583110396049	0.384527836615978	0.4135939582407819	0.4524961945646411	0.49329763090437084	0.5141274758284051	0.37952979702802064	0.5318583090163632	0.4031924518547241	0.3412273090729682	0.38707664741548947	0.3617001106019908	0.4040111624025246	0.35827687675357556	0.5218805952908108	0.4530409450789055	0.49736111866804505	0.5943444541995903	0.31801604668125455	0.49869303127833986	0.4287113748320645	0.4465375779455202	0.47926107806140106	0.3994699371199917	0.3853900854002926	0.5372845554431368
MPTP_Baseline_118_S29_L001_R1_001	0.13944077088710047	0.44360029736541495	0.29405415407389135	0.0	0.34508043869907395	0.32635488308115546	0.30682323363941566	0.3608623718637534	0.35867132241024263	0.39811932555123214	0.4888278092158448	0.4947297047401837	0.45638098483557676	0.3371216513974255	0.3471399360352331	0.2874413437221337	0.34078840322461357	0.35676274598542423	0.37774848018750457	0.3394201780330633	0.3037908424706595	0.35753746694093447	0.396662211713101	0.38324312621779605	0.40565093540688274	0.40942121186416713	0.4496813871805195	0.2977154116519331	0.4631767315253554	0.404196170993968	0.3802715329382623	0.49906075684356943	0.40107919090826877	0.3579447322970639	0.3658459346053361	0.33698494125434386	0.33377977057008096	0.3294464922972993	0.437309508157533	0.4323711248498866	0.4414434220030778	0.36006426503788036	0.31641971575446026	0.4017025975526765	0.3372096508317099	0.417440307501873	0.5280295849298426	0.3852356412465658	0.34064730138924815	0.33520799857168365	0.3379869136270238	0.4353106550463874	0.29476888138907725	0.35493076206782614	0.34788565165768565	0.4627763219780958	0.26860622462787553	0.33842016386265555	0.29294101479592616	0.4206440437760806	0.6749563223411225	0.7452972972972973	0.7370312388813777	0.4075913995187456	0.3200877347464818	0.38313996378512505	0.3926151968263656	0.34474047528126195	0.3413665700838584	0.2884717962394986	0.23208231030047938	0.2961037003542091	0.41037937564909277	0.40605699006706664	0.3293023936754264	0.367375061244488	0.37783142988904866	0.41966473875110283	0.3815997698172925	0.32495624083903746	0.358357144918752	0.29763630537286556	0.40087253018865115	0.3472437937619351	0.38135140982187926	0.34729461071409384	0.31050354115683193	0.48019354495666505	0.529376724354151	0.40354048163308703	0.6003824645785646	0.4806355356278023	0.5147990098558825	0.4519106980249317	0.39448653877156215	0.43824038794596465	0.43888931502646317	0.4780750137892995	0.495123871827488	0.4836123860624475	0.40697003448784874	0.503663260068132	0.5623704699490282	0.4640640191459128	0.5100536705454212	0.5412438493183834	0.5891541670364782	0.501260394633906	0.4693699347832019	0.49795276571232855	0.5095730551700467	0.5367239746275939	0.5196448327707015	0.5931897846770156	0.47177061779485663	0.39686720480919696	0.4450645222715355	0.42039563240362615	0.528853850818678	0.45848386694904697	0.45325361753747506	0.4944666785488601	0.4642124103052495	0.6351181415050632	0.42534196828471127	0.5617490040483218	0.5174048174048174	0.46309066922523384	0.42892831881048055	0.4277164411824926	0.5085365475784712	0.5593629732210431
MPTP_Baseline_119_S71_L001_R1_001	0.3322211712099063	0.547570744358229	0.3540355391730709	0.34508043869907395	0.0	0.3269177809736544	0.3320666724242163	0.38667602503363163	0.40599235873718076	0.4702808141032719	0.5732682712063399	0.2839072870695347	0.30334442859407196	0.25893001979041624	0.3663719652773601	0.40018667408996383	0.30844409046410143	0.3492536261257292	0.28370016577215357	0.21361873294066944	0.3249563271936008	0.3686637462534172	0.3859360301034807	0.450594863350929	0.40826635651917303	0.3598649757082466	0.34366933053035104	0.28444536252840324	0.3420168300608215	0.3091030440207771	0.5231363378684807	0.598583310629978	0.5801247288503254	0.4684402712571727	0.3220254791958859	0.45713101785579746	0.3353000619356521	0.38368858530162125	0.47558479041514246	0.4530451997138627	0.5216527048132897	0.4325886869247491	0.4001564572633584	0.3400904412911274	0.24673356681034483	0.4308176100628931	0.6364389846814179	0.3280664513151823	0.39812610267038934	0.3590874169088419	0.3584191374443157	0.3824331525657503	0.31533234648927255	0.4239754236715954	0.41757488518747	0.4770280108824769	0.3333448885499359	0.3544455826768872	0.3299743779340705	0.5071839336265067	0.6564026332554682	0.6195098685594849	0.6994311904079878	0.5138364779874214	0.4165774721985378	0.36473827094406	0.3630459434383698	0.42305919536445646	0.355478399060303	0.32259657385953583	0.32288904167894444	0.29001643872760857	0.2954005985758024	0.38736788947805073	0.31208686666557317	0.5149204815951979	0.5314815930589866	0.2910143751268164	0.34468614045991297	0.47518789824098645	0.3593517980502292	0.42895437752384225	0.4868528826705448	0.29242262540021347	0.34625868993660985	0.2796471254433285	0.2720684263772648	0.6147886286640153	0.33134941722464306	0.40800488848151545	0.4914407988587732	0.3953168287130984	0.3626839397720087	0.5133082546667613	0.2987601609327531	0.4701003928415539	0.4898957595035179	0.3562333159461201	0.5239020068826876	0.5278472152784721	0.41144073473154613	0.5426785369365573	0.4202016418516091	0.44079842734008773	0.6270129691186855	0.5375775431405201	0.5714692591045456	0.4868045649072753	0.43665473952331857	0.6225678882151331	0.646138119417492	0.6541126652123701	0.4823950351466025	0.684699079357833	0.5691455853585756	0.43686740669521895	0.5266604303086997	0.5038239678527449	0.4637075300884013	0.3408347691550336	0.5082494490440169	0.5348939848103128	0.6155181748595112	0.6490639948773965	0.3987404255319149	0.5730933172346926	0.41355427721015425	0.5793551864703702	0.5223739193693008	0.513703143086101	0.46178856104041394	0.5716450888373537
MPTP_Baseline_121_S121_L001_R1_001	0.33286959610460726	0.4234297195771818	0.2708557427990917	0.32635488308115546	0.3269177809736544	0.0	0.2940564790468975	0.36481478431307957	0.3718776230860517	0.3886519038956151	0.43447930678512214	0.3848841376015289	0.3241394527802295	0.20115945291833173	0.3109286208117633	0.3426962307244896	0.2354604026460417	0.30187567069207866	0.2710628438215184	0.3092922257218576	0.30404392072844133	0.24358462591240876	0.38474009860040365	0.37832952682537235	0.29543928747258646	0.25449751435084733	0.31549618835593335	0.2908699932638997	0.4061103197603026	0.2860716838558154	0.38843175952633974	0.5455368207070356	0.5430074528715476	0.44209047989003764	0.3257737254398356	0.35892760021755127	0.2248502317169662	0.29053678555652135	0.31850585371508056	0.30162656580328767	0.48219444697868197	0.4449754324560813	0.304438320825516	0.3104733320827862	0.3236550701892057	0.3404744652027346	0.5535869692285711	0.2790540434297215	0.36557379466985235	0.2922823828215193	0.255554769818259	0.40175352343493936	0.36961201960514867	0.3865959863687997	0.35996931157602763	0.5514476759283303	0.37207223314857857	0.362053301029679	0.349197188309286	0.49244537956059703	0.7348038434994957	0.7020158842260467	0.7902428983120626	0.3451664105212769	0.30482609032457975	0.28868584758942456	0.2674198509404945	0.345788798631894	0.27170086016074163	0.35598298859462596	0.25554547001758665	0.27758698797293546	0.2892243931320308	0.34589754943785034	0.31514867379846284	0.42607869903258355	0.37454161720089696	0.34479051856689935	0.40709283782846845	0.39044986524773684	0.371655131833338	0.34673233062691333	0.31648494476135464	0.25850137659052014	0.2155308811380725	0.28627430482960486	0.266433599322746	0.4959385347682119	0.4122290363713644	0.4422475519934378	0.48541695963999437	0.4001785363049037	0.38845627309260594	0.44659308583416946	0.3412972680859536	0.44450387804225727	0.3899418751579479	0.33134952549461155	0.46767469172049325	0.479459643203364	0.3354046186180698	0.4894758252851396	0.5072929139000762	0.4079693642205428	0.5399730302446543	0.5061886403720989	0.5179775868379316	0.413247081985656	0.39910849319430075	0.5308593573291917	0.5714016933207903	0.5770141849901067	0.4492877414377428	0.5993483240313578	0.5060506997017664	0.38859621474777495	0.4736408215478644	0.4459782394781973	0.4343104549648662	0.36832579185520364	0.5351318804462359	0.4675005093964044	0.5626895292529968	0.5833333333333334	0.39244851258581237	0.4953889365686198	0.42999092101281144	0.5299470837936849	0.5018021041572427	0.4403525626362902	0.3713642503376857	0.5103217262600296
MPTP_Baseline_165_S30_L001_R1_001	0.29434276206322796	0.5079971065745057	0.2916645647312045	0.30682323363941566	0.3320666724242163	0.2940564790468975	0.0	0.33970626901551293	0.31388424656422903	0.3738209851324227	0.5281846033966742	0.40637550622594903	0.3418402644323161	0.302841150296379	0.29072459294698666	0.21734577303884234	0.26135450483751727	0.3494275589477988	0.3488438662892402	0.30555383567580957	0.23309478821061402	0.2681845014917753	0.36253987428981294	0.36027041407154703	0.2691313253416608	0.36796682529724106	0.3802064578081863	0.28428630842260755	0.3512687747569928	0.3000832428009086	0.37629916271424413	0.502936880380396	0.501074422190509	0.39019591356259986	0.35775464113745153	0.3877958835177212	0.24377260737020012	0.3305692871950247	0.3798112073307446	0.37756581703348047	0.49734986877991044	0.4391630997635368	0.24104218443965306	0.37645176418659826	0.3258350041566825	0.36695527983575826	0.5768699654775604	0.3246748619276679	0.36422699549191195	0.3448058354493846	0.3612384958411082	0.4339157808294174	0.3528762968324544	0.3799898691155084	0.33136575417419706	0.5219117619900645	0.32032389478448925	0.3712461372987554	0.33562920077194386	0.497539657960841	0.7119959929877285	0.7426613145462986	0.778984438017667	0.41358548286171176	0.2737306843267108	0.32581412063913306	0.34365078045780206	0.33145144570435225	0.30765631788256526	0.29769818161841455	0.26149648641360385	0.32065877103769563	0.3095701662423244	0.430947793806682	0.3093035822128985	0.35910827812911944	0.42566173565690707	0.30267781412819583	0.3560179193628671	0.3317408457650105	0.3219007682558558	0.2993848711554447	0.34086568033927933	0.36044938291852885	0.3274643482611959	0.38266170486960804	0.2234375	0.5224855036151478	0.468540807067404	0.38342801175318314	0.5528809138475559	0.46327567973254186	0.45546257400853374	0.49073073691070296	0.362673031026253	0.4465687491643906	0.39072271830373567	0.3961600905610915	0.480553311460274	0.49998610377699343	0.3742478592918306	0.5284530761917696	0.5509245937391146	0.4380205622071838	0.5612503332444682	0.5018550581251546	0.5691929124684258	0.4560281570636205	0.35621622417575943	0.5656754460492778	0.5280067501784903	0.5989051151650882	0.5282789969133432	0.648907880499569	0.526374102798786	0.41659905341446923	0.4729678157995166	0.43757754707794755	0.5078567999273359	0.41648394608468037	0.5236420626122854	0.4327404409415273	0.554486833099175	0.6116469583855557	0.4371139115394119	0.5272174926701756	0.47823544969862325	0.5311883367851143	0.5236800733656491	0.44722078816038546	0.42680391460879263	0.5466342254663422
MPTP_Baseline_167_S70_L001_R1_001	0.35875579482578135	0.4880455935501807	0.2638986096661307	0.3608623718637534	0.38667602503363163	0.36481478431307957	0.33970626901551293	0.0	0.3910989150780526	0.43867345501378463	0.5031185448127871	0.41249409318589925	0.46499888776714976	0.32466621050230715	0.22714007782101167	0.3963842609003899	0.3305045129274695	0.33663518390539815	0.431216461139344	0.4136896551724138	0.42097708261149336	0.3722468924437786	0.3963989218328841	0.3914621801808091	0.3705200347445145	0.35850341294023524	0.39224568649656916	0.4426613861386139	0.5002746233207155	0.4412894994787858	0.5155118824687736	0.5483636363636364	0.5878143453705919	0.45173190064508806	0.45861220395304003	0.42513882294655575	0.32020104047262143	0.33254910348269345	0.3682045682045682	0.34329811402401644	0.4928716510300803	0.45697013983458995	0.3156796484035972	0.41187361520016996	0.4281277971612809	0.2905628301390379	0.5326467035412296	0.29168517546339295	0.3942529591304995	0.38201901312811226	0.37200268390013064	0.4172400385441144	0.4042238730504453	0.4298745306346735	0.41623996871916136	0.5395099379535178	0.3981336600999152	0.3806307606457696	0.3805322966507177	0.4446212974106138	0.7045220882223346	0.7478315675740569	0.7223742227247032	0.41663731990016994	0.2951618655149186	0.3332354113771324	0.3430059940619573	0.34711848696055186	0.30494722211787684	0.3938131444641183	0.3633963534560661	0.3734868832554546	0.43076146497410683	0.5126082526744778	0.4173798785468234	0.49063291139240506	0.4189086314971088	0.45119488387748236	0.34293115701153115	0.3985313293528241	0.38262341424258817	0.37059724349157736	0.3732555189038315	0.44527740636690055	0.359349933737881	0.437597066781946	0.3081905221659023	0.5316013345772521	0.4451886883505453	0.43058992935247264	0.5197321131155875	0.43174041751566644	0.43370093943782256	0.4714448720676117	0.4482807666322938	0.381155334076454	0.36350990638745817	0.4249748071299952	0.4685193065551629	0.4987300712996114	0.4424294761082326	0.4420650095602294	0.5209423643247791	0.3810964496610046	0.534187074065753	0.3976959078363135	0.6231737234687087	0.4507266957695612	0.44182556641166587	0.5300692876009647	0.6266356498982262	0.588109888205217	0.5134922669401009	0.6228533272124033	0.4729940904926984	0.41867722048862166	0.4834411200341127	0.4728301820666935	0.5465421568766586	0.3848245227747037	0.4928912025897896	0.4593203297808164	0.5871120742527701	0.5457491382691078	0.4415999704256853	0.5160954932618866	0.5256388637652721	0.5693842864192116	0.5009915534337128	0.4485690987457772	0.4160086759641546	0.4798259967274614
MPTP_Baseline_168_S33_L001_R1_001	0.3684652801344516	0.5464897476187704	0.3498122448979592	0.35867132241024263	0.40599235873718076	0.3718776230860517	0.31388424656422903	0.3910989150780526	0.0	0.39784427838424186	0.5256489493201484	0.47988252569750367	0.4216023703348996	0.3852742344987917	0.35412275957252365	0.3294344572178073	0.3840288736465478	0.4146204342146601	0.442308584507369	0.4281840777284025	0.34716062266284026	0.3180675788885786	0.40153396639883127	0.40587366594095886	0.37965212004629706	0.42498361437168564	0.44020809890543483	0.4118025450985876	0.4713135313531353	0.43502436070357015	0.45789578625548316	0.5149920616919936	0.554889710569935	0.42507265780622405	0.401335476005763	0.409586823396917	0.3507143954524505	0.4173140438200679	0.39684193904942366	0.4400989866399361	0.5254327563249002	0.3180658610183822	0.36438645303655376	0.42091304406359803	0.39865036117095426	0.38708561146100073	0.5846622067011683	0.39697121444975914	0.3955277943236151	0.40116333909762614	0.4221073839954475	0.4704610737658799	0.28255889778788434	0.42413464591933947	0.37215744379308124	0.3865903808331843	0.26726355201041835	0.3098717566358485	0.31781091954951607	0.5285711900906466	0.7466911659154202	0.6265411940338296	0.5587911043527847	0.45188341293964396	0.3823884197828709	0.4289283037721709	0.38993832542219636	0.4175609453507847	0.39494052931345025	0.4234438730271325	0.36580173397920457	0.39728734679565847	0.4035620777709539	0.43094183303607386	0.3691791725267762	0.44359099011505426	0.44911870401003934	0.41414349974190695	0.42245125562435104	0.40932067377641784	0.4300371430311149	0.3871243803587864	0.3841312795984833	0.41933073597694404	0.382897479196142	0.43138251319838516	0.3207345828815339	0.5560271409823249	0.5186243562053497	0.501088376142795	0.6212093421374419	0.514923767113083	0.5115909200443395	0.5051254742727818	0.44141356315081	0.45073700543056633	0.3958072844778591	0.4629849966627006	0.5516545472018451	0.551523534437167	0.4372576392120366	0.5654609870643487	0.4381654623211916	0.467345422351509	0.5672605466284771	0.5233544011099122	0.6169178860894121	0.5005196869650281	0.4956092521379785	0.5620722072867015	0.5889542493967733	0.6356234866828088	0.5716890881913304	0.6480429068693614	0.5497830091479596	0.4859290133079536	0.4890596731045787	0.4823076452973171	0.521966314935065	0.484937473191012	0.46413322736262314	0.44998709455390173	0.612453969528264	0.6460217475454834	0.5028326345101303	0.5713967704926454	0.5139503925670352	0.5425818516053373	0.4973665367173204	0.4717737222621095	0.49950774481491206	0.5814287423716644
