# Constructed from biom file
#OTU ID	PFF_Cecum_11	PFF_Cecum_12	PFF_Cecum_13	PFF_Cecum_14	PFF_Cecum_15	PFF_Cecum_16	PFF_Cecum_17	PFF_Cecum_18	PFF_Cecum_19	PFF_Cecum_1904	PFF_Cecum_1906	PFF_Cecum_1907	PFF_Cecum_1908	PFF_Cecum_1910	PFF_Cecum_1913	PFF_Cecum_1914	PFF_Cecum_1917	PFF_Cecum_1920	PFF_Cecum_1921	PFF_Cecum_1937	PFF_Cecum_1938	PFF_Cecum_1941	PFF_Cecum_1942	PFF_Cecum_1943	PFF_Cecum_1944	PFF_Cecum_1945	PFF_Cecum_21	PFF_Cecum_25	PFF_Cecum_27	PFF_Cecum_28	PFF_Cecum_30	PFF_Cecum_32	PFF_Cecum_35	PFF_Cecum_36	PFF_Cecum_37	PFF_Colon_11	PFF_Colon_12	PFF_Colon_13	PFF_Colon_14	PFF_Colon_15	PFF_Colon_16	PFF_Colon_17	PFF_Colon_18	PFF_Colon_19	PFF_Colon_1904	PFF_Colon_1906	PFF_Colon_1907	PFF_Colon_1908	PFF_Colon_1910	PFF_Colon_1913	PFF_Colon_1914	PFF_Colon_1917	PFF_Colon_1920	PFF_Colon_1921	PFF_Colon_1937	PFF_Colon_1938	PFF_Colon_1941	PFF_Colon_1942	PFF_Colon_1943	PFF_Colon_1944	PFF_Colon_1945	PFF_Colon_1946	PFF_Colon_21	PFF_Colon_25	PFF_Colon_27	PFF_Colon_28	PFF_Colon_30	PFF_Colon_32	PFF_Colon_35	PFF_Colon_36	PFF_Colon_37	PFF_Jejunum_11	PFF_Jejunum_12	PFF_Jejunum_13	PFF_Jejunum_14	PFF_Jejunum_15	PFF_Jejunum_16	PFF_Jejunum_17	PFF_Jejunum_18	PFF_Jejunum_19	PFF_Jejunum_1904	PFF_Jejunum_1906	PFF_Jejunum_1908	PFF_Jejunum_1910	PFF_Jejunum_1913	PFF_Jejunum_1914	PFF_Jejunum_1917	PFF_Jejunum_1920	PFF_Jejunum_1921	PFF_Jejunum_1937	PFF_Jejunum_1938	PFF_Jejunum_1942	PFF_Jejunum_1943	PFF_Jejunum_1944	PFF_Jejunum_1945	PFF_Jejunum_1946	PFF_Jejunum_21	PFF_Jejunum_25	PFF_Jejunum_27	PFF_Jejunum_28	PFF_Jejunum_30	PFF_Jejunum_32	PFF_Jejunum_35	PFF_Jejunum_36	PFF_Jejunum_37	PFF_Baseline_11	PFF_Baseline_12	PFF_Baseline_13	PFF_Baseline_14	PFF_Baseline_15	PFF_Baseline_16	PFF_Baseline_17	PFF_Baseline_18	PFF_Baseline_19	PFF_Baseline_1921	PFF_Baseline_1937	PFF_Baseline_1942	PFF_Baseline_1943	PFF_Baseline_1944	PFF_Baseline_1946	PFF_Baseline_25	PFF_Baseline_26	PFF_Baseline_27	PFF_Baseline_28	PFF_Baseline_30	PFF_Baseline_32	PFF_Baseline_35	PFF_Baseline_36	PFF_Baseline_37	taxonomy
k__Bacteria;p__;c__	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteriota;c__Actinobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	21.0	5.0	0.0	0.0	0.0	0.0	235.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	250.0	0.0	0.0	0.0	4.0	0.0	599.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	8.0	267.0	35.0	0.0	0.0	618.0	3.0	0.0	0.0	5.0	0.0	335.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	15.0	0.0	8.0	16.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	21.0	0.0	153.0	0.0	69.0	30.0	287.0	26.0	0.0	7.0	0.0	8.0	0.0	0.0	11.0	0.0	76.0	185.0
k__Bacteria;p__Actinobacteriota;c__Coriobacteriia	22.0	17.0	66.0	124.0	34.0	18.0	25.0	104.0	252.0	200.0	49.0	48.0	115.0	17.0	201.0	73.0	28.0	11.0	26.0	58.0	263.0	11.0	86.0	100.0	35.0	55.0	16.0	39.0	61.0	96.0	62.0	310.0	32.0	160.0	26.0	45.0	23.0	82.0	117.0	8.0	26.0	17.0	9.0	174.0	248.0	23.0	36.0	100.0	10.0	400.0	86.0	12.0	3.0	38.0	30.0	495.0	27.0	29.0	29.0	26.0	26.0	30.0	13.0	55.0	28.0	40.0	28.0	320.0	26.0	180.0	17.0	217.0	59.0	630.0	950.0	38.0	532.0	63.0	5.0	145.0	1149.0	0.0	194.0	16.0	897.0	61.0	134.0	13.0	0.0	84.0	605.0	356.0	368.0	142.0	226.0	103.0	77.0	78.0	180.0	239.0	144.0	502.0	62.0	316.0	49.0	147.0	218.0	285.0	246.0	79.0	186.0	110.0	357.0	334.0	23.0	781.0	163.0	20.0	170.0	71.0	126.0	105.0	43.0	146.0	60.0	683.0	46.0	206.0	257.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia	17393.0	7870.0	14472.0	15223.0	14740.0	11227.0	19355.0	19631.0	16507.0	9899.0	19028.0	17187.0	12040.0	6087.0	13603.0	14521.0	14786.0	8421.0	15507.0	9094.0	12830.0	7217.0	11913.0	11257.0	14015.0	16368.0	11692.0	17404.0	15034.0	8947.0	8214.0	9027.0	11594.0	8153.0	17703.0	25650.0	10535.0	21887.0	17493.0	15498.0	14902.0	8540.0	5884.0	16723.0	18600.0	17878.0	16659.0	11654.0	13109.0	7989.0	17678.0	16359.0	7363.0	11191.0	6417.0	19365.0	10580.0	14950.0	18209.0	21150.0	12766.0	22221.0	9282.0	20618.0	13900.0	11276.0	8148.0	14156.0	24443.0	16995.0	20601.0	20391.0	5039.0	17077.0	21366.0	4704.0	15778.0	4854.0	239.0	7826.0	19007.0	681.0	2945.0	9095.0	10819.0	8492.0	11317.0	5310.0	2271.0	14233.0	31787.0	11813.0	16812.0	8067.0	27414.0	8414.0	11242.0	13707.0	6639.0	25283.0	15467.0	20586.0	4037.0	2275.0	10151.0	21890.0	16538.0	15744.0	24167.0	20303.0	21920.0	16054.0	19794.0	20938.0	20046.0	37716.0	20959.0	13378.0	19167.0	24891.0	16025.0	24205.0	22570.0	20094.0	21082.0	25092.0	21208.0	24146.0	17509.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Vampirivibrionia	168.0	18.0	6.0	10.0	40.0	10.0	52.0	52.0	30.0	18.0	22.0	13.0	0.0	6.0	0.0	43.0	29.0	52.0	28.0	78.0	0.0	0.0	5.0	5.0	11.0	6.0	4.0	0.0	13.0	10.0	75.0	14.0	87.0	0.0	11.0	140.0	51.0	7.0	8.0	105.0	96.0	61.0	20.0	34.0	25.0	330.0	15.0	0.0	9.0	0.0	78.0	25.0	5.0	52.0	134.0	4.0	20.0	6.0	56.0	9.0	0.0	13.0	0.0	4.0	39.0	17.0	31.0	12.0	192.0	29.0	15.0	0.0	4.0	0.0	0.0	0.0	7.0	10.0	0.0	36.0	0.0	0.0	16.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0	174.0	174.0	24.0	3.0	103.0	75.0	14.0	14.0	28.0	19.0	29.0	90.0	75.0	0.0	18.0	23.0	25.0	470.0	45.0	0.0	106.0	44.0	10.0	34.0
k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	446.0	463.0	702.0	806.0	828.0	1234.0	607.0	2456.0	170.0	484.0	1075.0	1303.0	687.0	136.0	1372.0	1525.0	337.0	171.0	433.0	213.0	166.0	212.0	960.0	1263.0	1637.0	786.0	448.0	243.0	1328.0	1213.0	1151.0	513.0	331.0	2209.0	1119.0	73.0	312.0	67.0	54.0	456.0	19.0	111.0	388.0	106.0	245.0	299.0	763.0	290.0	29.0	80.0	109.0	146.0	7.0	131.0	7.0	16.0	111.0	326.0	408.0	135.0	20.0	158.0	184.0	31.0	750.0	57.0	62.0	95.0	104.0	1074.0	344.0	1999.0	2177.0	7646.0	12365.0	815.0	13980.0	373.0	360.0	1387.0	2266.0	51.0	1620.0	596.0	2834.0	545.0	2524.0	190.0	30.0	19.0	0.0	4388.0	6060.0	1310.0	3620.0	488.0	2676.0	931.0	4024.0	4474.0	3615.0	1568.0	771.0	4922.0	2044.0	547.0	61.0	645.0	52.0	36.0	19.0	11.0	135.0	96.0	50.0	499.0	79.0	26.0	111.0	40.0	28.0	0.0	100.0	56.0	50.0	1119.0	170.0	353.0	20.0
k__Bacteria;p__Firmicutes;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	2193.0	2470.0	1367.0	9468.0	1497.0	7398.0	13037.0	43252.0	22802.0	8233.0	2629.0	4777.0	7741.0	6704.0	9422.0	3470.0	3172.0	9924.0	5211.0	6160.0	3322.0	7340.0	10802.0	7158.0	3342.0	8618.0	15771.0	14273.0	16494.0	6554.0	5147.0	3008.0	4060.0	7797.0	6776.0	14369.0	7243.0	5597.0	20659.0	1616.0	23283.0	8986.0	19639.0	15950.0	17240.0	4349.0	8364.0	8959.0	17181.0	13306.0	7319.0	6018.0	13839.0	5006.0	8126.0	7918.0	15822.0	13581.0	12276.0	6298.0	10300.0	5067.0	13004.0	19136.0	10266.0	20983.0	8339.0	8996.0	5190.0	11112.0	13849.0	17826.0	42582.0	26065.0	8289.0	50157.0	31574.0	30550.0	48265.0	31252.0	30391.0	55296.0	38962.0	26248.0	22498.0	34488.0	15615.0	38905.0	43401.0	33435.0	11775.0	31020.0	14678.0	37653.0	16845.0	15058.0	19647.0	35520.0	45007.0	11511.0	27238.0	17306.0	28967.0	19306.0	38697.0	6896.0	6823.0	4701.0	4715.0	7979.0	3606.0	7586.0	8612.0	7130.0	4882.0	8518.0	9327.0	12276.0	9293.0	5776.0	3082.0	6665.0	7672.0	7032.0	2589.0	8910.0	4005.0	7911.0	5882.0
k__Bacteria;p__Firmicutes;c__Clostridia	15930.0	18151.0	13564.0	14452.0	14772.0	9838.0	25957.0	28431.0	4362.0	8666.0	16753.0	10543.0	8026.0	13535.0	8807.0	10845.0	9136.0	16939.0	13320.0	15305.0	11357.0	11027.0	5432.0	6714.0	11920.0	7422.0	13341.0	7739.0	16865.0	19677.0	16459.0	11052.0	16281.0	13519.0	15541.0	3835.0	18606.0	4596.0	3270.0	9987.0	4817.0	6947.0	6822.0	3984.0	7099.0	8374.0	2892.0	5710.0	5238.0	2048.0	3719.0	5659.0	3354.0	9708.0	3450.0	2501.0	10161.0	2138.0	5355.0	4638.0	1778.0	1709.0	7164.0	1410.0	14218.0	5049.0	2583.0	4047.0	5712.0	13478.0	4799.0	797.0	178.0	263.0	1320.0	377.0	1044.0	692.0	0.0	1484.0	1528.0	2157.0	476.0	507.0	1414.0	117.0	1785.0	116.0	204.0	89.0	61.0	225.0	837.0	35.0	1313.0	2505.0	928.0	773.0	536.0	4058.0	673.0	797.0	1820.0	18609.0	193.0	13062.0	3850.0	4748.0	3417.0	4239.0	4007.0	1112.0	4422.0	2666.0	6420.0	7747.0	3317.0	5074.0	9613.0	6755.0	1395.0	4290.0	3882.0	3086.0	8545.0	7574.0	8900.0	6337.0	2434.0
