	PFF_Cecum_16	PFF_Cecum_1943	PFF_Cecum_12	PFF_Cecum_1921	PFF_Cecum_1945	PFF_Cecum_35	PFF_Cecum_30	PFF_Cecum_11	PFF_Cecum_21	PFF_Cecum_37	PFF_Cecum_1914	PFF_Cecum_28	PFF_Cecum_1920	PFF_Cecum_13	PFF_Cecum_17	PFF_Cecum_1904	PFF_Cecum_1938	PFF_Cecum_1910	PFF_Cecum_1913	PFF_Cecum_1942	PFF_Cecum_19	PFF_Cecum_1907	PFF_Cecum_25	PFF_Cecum_1906	PFF_Cecum_36	PFF_Cecum_27	PFF_Cecum_1944	PFF_Cecum_1908	PFF_Cecum_15	PFF_Cecum_1917	PFF_Cecum_1941	PFF_Cecum_32	PFF_Cecum_1937	PFF_Cecum_14	PFF_Cecum_18
PFF_Cecum_1914	0.33229481614412437	1.4138086936809036	2.4158358380895706	1.833469734582435	0.5231742266361841	1.738453081909006	0.25845749686974523	0.557579446825384	1.349882926557964	2.0764387013475964	0.0	0.9589449737698956	3.411958596935179	1.0484752033650724	3.28949778421438	0.5178687028658381	1.374968778658063	2.948976869825813	1.4810766464159824	0.29088072181894864	1.1741517915458095	0.7808833103112504	0.37131320437573506	0.8694926647923327	1.401026846633482	1.2945984684488345	0.1962632089208016	1.0397400704016928	1.9952156200237694	2.102660963608357	2.5025100991665847	1.2203493974848847	1.8000029222114329	1.1715092672835532	1.9712707480241543
PFF_Cecum_28	1.0798915427327243	1.871353975687102	2.939229577212314	2.747502924308253	1.295287628494851	2.54903546213505	1.0778242765342751	1.2977171640094327	1.6207664328604166	2.5200764278405945	0.9589449737698956	0.0	4.286608241977316	0.8559142266568295	4.099374110474234	1.4497574472922337	1.5651546567799082	3.626690834862389	1.9770798857119862	0.6840099287672118	1.9003478282522763	1.5960247795343199	1.2447414849022491	0.9474171715718943	2.172596114629338	1.5111555245513792	0.9467003050013544	1.789015334043251	2.609524668632477	2.9737165013934543	3.395142374415335	2.10988961255328	2.494819458214777	0.8121639633906945	2.5990920340859134
PFF_Cecum_1920	3.3492459558498324	3.505664063333723	2.763527019792849	1.5975890034891156	3.2094252643157795	1.996511549436145	3.2284236811665834	3.2114020392073894	3.501326029409507	3.0702985206715367	3.411958596935179	4.286608241977316	0.0	4.066178704669631	2.059567805563946	2.902351204456591	3.5876406964628305	2.062219139202444	3.4356712469244153	3.6642002394989954	2.896007271582479	2.8413784589029665	3.0958302279537078	3.775318494078889	2.642767178203338	3.893671119653654	3.3892175635554787	2.6944034709566322	2.5540128994922977	1.3519478147830042	1.070164996511668	2.206660962422974	2.7217694758568154	4.258468690719805	2.5720579931964225
PFF_Cecum_13	1.3478105588657285	2.3940853845258236	2.260871580784398	2.5774382420796624	1.5620803368451	2.1371139115643123	1.0713235351103088	1.5868933124052482	0.8644730877396797	1.7955709242397033	1.0484752033650724	0.8559142266568295	4.066178704669631	0.0	4.274526945419856	1.44367733125652	0.811699594979725	3.04867034375325	2.4781122792716506	0.8250993716903027	2.2085824851699325	1.2618312592068455	1.1254338882534118	0.2908610993248458	2.426251895431543	2.148381436521434	0.9136997957800098	1.3806880055587811	1.990033618067908	2.7169102970797483	3.3083793299936297	1.9166277540402654	2.8267916962898085	0.19529333024740128	1.9706746700281155
PFF_Cecum_17	3.054076676811532	2.5327472565211844	4.0496455107121605	2.0478435134318596	2.837027849815593	2.892801427061563	3.210007613365639	2.8208995809171693	4.103203231189494	4.1360545776560995	3.28949778421438	4.099374110474234	2.059567805563946	4.274526945419856	0.0	2.837296714918652	4.1727945110598625	3.7065948368896837	2.4224328016561785	3.560554185496862	2.218206905025437	3.156879561593865	3.1548002390076397	4.021455899239386	1.9334834366386355	3.0247359148190505	3.376125443345784	3.1899394475055245	3.6581134555121526	2.26121701505812	1.458294734449721	2.5352688864509587	1.6689860496853328	4.429063800137792	3.6579579506158955
PFF_Cecum_1904	0.5036597423966326	1.3592798781293742	2.224355699987405	1.3215515001690235	0.4772930364565505	1.3443739336057967	0.40930694450534727	0.5094162092840844	1.4593727298106975	1.9752693810697086	0.5178687028658381	1.4497574472922337	2.902351204456591	1.44367733125652	2.837296714918652	0.0	1.5130907741090425	2.615950343233635	1.3892333750360024	0.7943526662635991	0.8975024229896382	0.5675743011507663	0.32827525858630474	1.2001044410402586	1.0404409235081198	1.4248219295669249	0.5573901430156453	0.7986048676086032	1.7676138494903075	1.6122915947539638	1.9854664242578055	0.7374019012513676	1.4737950105223132	1.59945782876271	1.746456624242836
PFF_Cecum_1938	1.6694236129166105	2.7518342707628975	1.4701134416580135	2.2665154634562543	1.8325413600023073	1.6170557131645267	1.2524885226840445	1.857795258872411	0.14903293703819126	1.0020526448171396	1.374968778658063	1.5651546567799082	3.5876406964628305	0.811699594979725	4.1727945110598625	1.5130907741090425	0.0	2.305533124458312	2.8121653056699083	1.2938691398311424	2.382082004387861	1.0735172078460098	1.2082549924239205	0.6585985756681882	2.521493722903078	2.6304072736281694	1.186308428452754	1.0106214368219015	1.2647844414051175	2.2806958873188545	2.998962391391693	1.6561884951757826	2.944688024128794	0.9699118029228684	1.2593346861577988
PFF_Cecum_1910	3.087070199755279	3.833117835827248	0.9317771493126935	1.9195153459617897	3.081825914882907	1.298416734439364	2.735637066856873	3.101298069374027	2.2246309338000705	1.4026456721983913	2.948976869825813	3.626690834862389	2.062219139202444	3.04867034375325	3.7065948368896837	2.615950343233635	2.305533124458312	0.0	3.822340886292907	3.0898733780277308	3.2003313548355607	2.181034365550864	2.5808997382805625	2.798930731974823	3.1062744098389468	4.0076452178980295	2.8220821735122383	1.911279316999633	1.0646229968852436	1.5333966787513518	2.2539624707356127	1.9852578406396444	3.4316177507960646	3.233287877956135	1.1036053101468017
PFF_Cecum_1913	1.1586898264117729	0.11826151435087758	3.571849815399899	2.0794827106034686	0.9864287782770037	2.5452377172150693	1.559993517627695	0.9556637436236917	2.785658150812878	3.3557830470071455	1.4810766464159824	1.9770798857119862	3.4356712469244153	2.4781122792716506	2.4224328016561785	1.3892333750360024	2.8121653056699083	3.822340886292907	0.0	1.6541100300507552	0.625120790793309	1.9558841958820457	1.6352215576058173	2.3345878177586195	0.8039854121299361	0.610616644492703	1.6483927968177434	2.1726033834026794	3.1114444947788726	2.4776656487138986	2.36996496466761	1.8456352123104578	0.8040736098046911	2.559557009150087	3.0961654992816583
PFF_Cecum_1942	0.535308345068875	1.5725115695323202	2.4862878938643145	2.0982628359359805	0.7569209948428722	1.9326353854404963	0.4395990781825206	0.77984581487931	1.2939571506339538	2.108433419811726	0.29088072181894864	0.6840099287672118	3.6642002394989954	0.8250993716903027	3.560554185496862	0.7943526662635991	1.2938691398311424	3.0898733780277308	1.6541100300507552	0.0	1.4132901372430438	0.9564002526058027	0.5819743195290964	0.7036576149845087	1.6560607793138125	1.3673769407718965	0.2858121198752285	1.1896550558715995	2.096893277677318	2.342871205614172	2.7728072380589905	1.465279042003086	2.0380127587097543	0.9231291777073568	2.0762347038480717
PFF_Cecum_19	0.8795683477888273	0.6534724892826668	2.987364788206684	1.4767852902088932	0.661167427651717	1.930554169242815	1.1688162498517198	0.6347258902373296	2.342281005177518	2.8091145167288856	1.1741517915458095	1.9003478282522763	2.896007271582479	2.2085824851699325	2.218206905025437	0.8975024229896382	2.382082004387861	3.2003313548355607	0.625120790793309	1.4132901372430438	0.0	1.4416040356767703	1.1958746520080734	2.008090997222391	0.29677101410265677	0.999555243490173	1.3049136985434937	1.624070391086523	2.5257357194682357	1.8634334703546864	1.844916644791119	1.232039093827972	0.6290637988126794	2.329810437879745	2.5137599488128726
PFF_Cecum_1907	0.967976509971338	1.9260697418957087	1.696023495960004	1.325426716225295	1.0206209771737098	0.9929230106355628	0.6130629185372368	1.0554271920446892	0.9883799610769712	1.422625468703874	0.7808833103112504	1.5960247795343199	2.8413784589029665	1.2618312592068455	3.156879561593865	0.5675743011507663	1.0735172078460098	2.181034365550864	1.9558841958820457	0.9564002526058027	1.4416040356767703	0.0	0.4261523464434881	0.9786320091039528	1.5341813670532047	1.95973122901355	0.6801985032780918	0.28933091678717665	1.246789349293135	1.491448853455366	2.075185882027515	0.6843741552389455	1.9715022384484417	1.4488055145038603	1.217422032623768
PFF_Cecum_25	0.5574399528870285	1.5883112080044035	2.080262476323848	1.533587380648921	0.6560430920399631	1.3701186649669084	0.20134448920893988	0.6891790463910668	1.1619646636402177	1.7750817155624536	0.37131320437573506	1.2447414849022491	3.0958302279537078	1.1254338882534118	3.1548002390076397	0.32827525858630474	1.2082549924239205	2.5808997382805625	1.6352215576058173	0.5819743195290964	1.1958746520080734	0.4261523464434881	0.0	0.8740328850260696	1.35929429412134	1.5640015087751156	0.3007795918386948	0.6770216851230749	1.646731682521817	1.7662998687791973	2.2357519217172186	0.89018312286809	1.7869600418559652	1.288991033950247	1.6251442178246287
PFF_Cecum_1906	1.17985775445742	2.2594101975339425	2.0475651317659644	2.2918814524940485	1.3803846555469488	1.8512398051121874	0.8448510201845967	1.4067663656668545	0.6870307946443804	1.602575432836094	0.8694926647923327	0.9474171715718943	3.775318494078889	0.2908610993248458	4.021455899239386	1.2001044410402586	0.6585985756681882	2.798930731974823	2.3345878177586195	0.7036576149845087	2.008090997222391	0.9786320091039528	0.8740328850260696	0.0	2.206530319071257	2.0673753320555686	0.7066018239441592	1.0913210356308582	1.7447887006686127	2.4261523643759544	3.0243906954261504	1.6313160656040486	2.6178505904811775	0.48431349123287387	1.7261654736036012
PFF_Cecum_36	1.1320074506323186	0.8647425507923625	2.9806334465398616	1.3000340565541562	0.9133579787768362	1.865231507965569	1.3628326128821544	0.8924571426890361	2.4732761059089956	2.849896539357534	1.401026846633482	2.172596114629338	2.642767178203338	2.426251895431543	1.9334834366386355	1.0404409235081198	2.521493722903078	3.1062744098389468	0.8039854121299361	1.6560607793138125	0.29677101410265677	1.5341813670532047	1.35929429412134	2.206530319071257	0.0	1.2691324803834305	1.5141807553938222	1.6817114347192832	2.5197261623058687	1.6941424644585705	1.5823517015625734	1.1887201509330478	0.44022771660369225	2.5596085624671034	2.509956522053842
PFF_Cecum_27	1.0085870433333168	0.4950663644178127	3.6182465271417223	2.43698439461639	0.9479184081560811	2.7314183065221487	1.4343462610079334	0.9182643143527296	2.6258955014540275	3.330235784857511	1.2945984684488345	1.5111555245513792	3.893671119653654	2.148381436521434	3.0247359148190505	1.4248219295669249	2.6304072736281694	4.0076452178980295	0.610616644492703	1.3673769407718965	0.999555243490173	1.95973122901355	1.5640015087751156	2.0673753320555686	1.2691324803834305	0.0	1.4645156214019275	2.2023569522062876	3.1771576017920258	2.808831796093544	2.8437517387827222	2.0513619961342893	1.3753284403164303	2.1905376556685736	3.1613996648024107
PFF_Cecum_1944	0.4911488299467022	1.582315851763741	2.255580852895963	1.8288466094877367	0.6766317888706961	1.6488670056517614	0.186162556743841	0.7050927302331546	1.166406528403855	1.9055516839161706	0.1962632089208016	0.9467003050013544	3.3892175635554787	0.9136997957800098	3.376125443345784	0.5573901430156453	1.186308428452754	2.8220821735122383	1.6483927968177434	0.2858121198752285	1.3049136985434937	0.6801985032780918	0.3007795918386948	0.7066018239441592	1.5141807553938222	1.4645156214019275	0.0	0.9156419005441749	1.8485375848358967	2.0616252673694566	2.5178890604182063	1.1867517438891348	1.921466403083703	1.055342659508003	1.8284926486119153
PFF_Cecum_1908	1.2159241246885364	2.148055853329089	1.428591951379349	1.2651596098811349	1.2620642517437222	0.7745291353745575	0.8395417612894931	1.289838964288784	0.9218788254518717	1.1904612711022726	1.0397400704016928	1.789015334043251	2.6944034709566322	1.3806880055587811	3.1899394475055245	0.7986048676086032	1.0106214368219015	1.911279316999633	2.1726033834026794	1.1896550558715995	1.624070391086523	0.28933091678717665	0.6770216851230749	1.0913210356308582	1.6817114347192832	2.2023569522062876	0.9156419005441749	0.0	0.9785467101705567	1.3463774637256152	2.0115361269157455	0.6558085472782017	2.109042144126692	1.5748082167166377	0.9599959626123293
PFF_Cecum_15	2.192205867586177	3.0973915060247625	0.4783869568783341	1.6284982862795894	2.2369299481840446	0.772279076980074	1.7973137087545588	2.262788029167048	1.1714202087538688	0.5243840491457962	1.9952156200237694	2.609524668632477	2.5540128994922977	1.990033618067908	3.6581134555121526	1.7676138494903075	1.2647844414051175	1.0646229968852436	3.1114444947788726	2.096893277677318	2.5257357194682357	1.246789349293135	1.646731682521817	1.7447887006686127	2.5197261623058687	3.1771576017920258	1.8485375848358967	0.9785467101705567	0.0	1.43404417845381	2.2611969083843535	1.3377490153608944	2.9168954802902576	2.1743926640761937	0.10452911552858804
PFF_Cecum_1917	2.0907676991739916	2.5165513087527813	1.7957382921495977	0.4436527962806589	1.9884346482906363	0.7183910322558058	1.9105364269934417	1.998335036857155	2.1924438442057825	1.9426440102821	2.102660963608357	2.9737165013934543	1.3519478147830042	2.7169102970797483	2.26121701505812	1.6122915947539638	2.2806958873188545	1.5333966787513518	2.4776656487138986	2.342871205614172	1.8634334703546864	1.491448853455366	1.7662998687791973	2.4261523643759544	1.6941424644585705	2.808831796093544	2.0616252673694566	1.3463774637256152	1.43404417845381	0.0	0.8295815149006467	0.8824506296868473	1.9606994626412328	2.9090450946411623	1.4418910891206407
PFF_Cecum_1941	2.3874062712772424	2.44263019397032	2.6225213054394545	0.7670415653254025	2.2210913020764713	1.51981330747713	2.3494516780906234	2.220260455552772	2.9162156584059935	2.7649291384982346	2.5025100991665847	3.395142374415335	1.070164996511668	3.3083793299936297	1.458294734449721	1.9854664242578055	2.998962391391693	2.2539624707356127	2.36996496466761	2.7728072380589905	1.844916644791119	2.075185882027515	2.2357519217172186	3.0243906954261504	1.5823517015625734	2.8437517387827222	2.5178890604182063	2.0115361269157455	2.2611969083843535	0.8295815149006467	0.0	1.3960254232787008	1.6690082423663897	3.49047750572983	2.2654466719585753
PFF_Cecum_32	1.2281119883871994	1.8542541465599687	1.8026739803162914	0.6664266202529159	1.1546178405038934	0.7001105985415177	1.036019091605595	1.1716903676875063	1.575491689592293	1.7109216320241447	1.2203493974848847	2.10988961255328	2.206660962422974	1.9166277540402654	2.5352688864509587	0.7374019012513676	1.6561884951757826	1.9852578406396444	1.8456352123104578	1.465279042003086	1.232039093827972	0.6843741552389455	0.89018312286809	1.6313160656040486	1.1887201509330478	2.0513619961342893	1.1867517438891348	0.6558085472782017	1.3377490153608944	0.8824506296868473	1.3960254232787008	0.0	1.586263538650578	2.101376296425421	1.326804034780718
PFF_Cecum_1937	1.505481265443319	0.8997513936521476	3.3705692568745524	1.5802887037923226	1.2897472373920957	2.235846212070516	1.7734925030825253	1.2607952029310028	2.9019323960014756	3.264032991790256	1.8000029222114329	2.494819458214777	2.7217694758568154	2.8267916962898085	1.6689860496853328	1.4737950105223132	2.944688024128794	3.4316177507960646	0.8040736098046911	2.0380127587097543	0.6290637988126794	1.9715022384484417	1.7869600418559652	2.6178505904811775	0.44022771660369225	1.3753284403164303	1.921466403083703	2.109042144126692	2.9168954802902576	1.9606994626412328	1.6690082423663897	1.586263538650578	0.0	2.9509231757245153	2.9116158118186317
PFF_Cecum_14	1.456947065391987	2.470066880445323	2.431182531555686	2.7626650668933355	1.6768282514914767	2.332282188003199	1.2199254306878502	1.70006216081111	1.0315945465937657	1.9588693187796151	1.1715092672835532	0.8121639633906945	4.258468690719805	0.19529333024740128	4.429063800137792	1.59945782876271	0.9699118029228684	3.233287877956135	2.559557009150087	0.9231291777073568	2.329810437879745	1.4488055145038603	1.288991033950247	0.48431349123287387	2.5596085624671034	2.1905376556685736	1.055342659508003	1.5748082167166377	2.1743926640761937	2.9090450946411623	3.49047750572983	2.101376296425421	2.9509231757245153	0.0	2.1549443530874886
PFF_Cecum_18	2.173856660703499	3.082465269213935	0.5287462477711052	1.6192053462708267	2.2179630158726664	0.7658458494059183	1.7822563169748886	2.246277450346714	1.156482969074107	0.5358882041350547	1.9712707480241543	2.5990920340859134	2.5720579931964225	1.9706746700281155	3.6579579506158955	1.746456624242836	1.2593346861577988	1.1036053101468017	3.0961654992816583	2.0762347038480717	2.5137599488128726	1.217422032623768	1.6251442178246287	1.7261654736036012	2.509956522053842	3.1613996648024107	1.8284926486119153	0.9599959626123293	0.10452911552858804	1.4418910891206407	2.2654466719585753	1.326804034780718	2.9116158118186317	2.1549443530874886	0.0
