	PFF_Colon_11	PFF_Colon_12	PFF_Colon_13	PFF_Colon_14	PFF_Colon_15	PFF_Colon_16	PFF_Colon_17	PFF_Colon_18	PFF_Colon_19	PFF_Colon_1904	PFF_Colon_1906	PFF_Colon_1907	PFF_Colon_1908	PFF_Colon_1910	PFF_Colon_1913	PFF_Colon_1914	PFF_Colon_1917	PFF_Colon_1920	PFF_Colon_1921	PFF_Colon_1937	PFF_Colon_1938	PFF_Colon_1941	PFF_Colon_1942	PFF_Colon_1943	PFF_Colon_1944	PFF_Colon_1945	PFF_Colon_1946	PFF_Colon_21	PFF_Colon_25	PFF_Colon_27	PFF_Colon_28	PFF_Colon_30	PFF_Colon_32	PFF_Colon_35	PFF_Colon_36	PFF_Colon_37	PFF_Baseline_11	PFF_Baseline_12	PFF_Baseline_13	PFF_Baseline_14	PFF_Baseline_15	PFF_Baseline_16	PFF_Baseline_17	PFF_Baseline_18	PFF_Baseline_19	PFF_Baseline_1921	PFF_Baseline_1937	PFF_Baseline_1942	PFF_Baseline_1943	PFF_Baseline_1944	PFF_Baseline_1946	PFF_Baseline_25	PFF_Baseline_26	PFF_Baseline_27	PFF_Baseline_28	PFF_Baseline_30	PFF_Baseline_32	PFF_Baseline_35	PFF_Baseline_36	PFF_Baseline_37
PFF_Colon_11	0.0	0.6292169746809156	1.1734323517103507	0.3684484883160439	0.44864257930842893	0.6815858453572549	2.6312495054037655	0.6987487004827381	0.5787196753093344	0.655722131248103	0.5598226620784716	1.3210238064621422	1.048271632096311	1.6971976568119036	0.4690317212582297	1.0051032720662563	1.844897298568607	2.9867178438093145	1.349381884397711	1.3957569471271862	0.4758372086664233	1.543405427883505	0.8311502509841142	1.0955660735607051	1.112172117093835	0.42379694214572383	0.576906685934403	1.1333672856471468	0.5577434204606866	1.281579293687009	1.4745961087341266	0.34487912658460235	0.9858697885258608	0.3868515650964061	0.5903086116146953	0.3390755460856071	2.5030090604097146	2.0861335267298826	2.329038717115152	2.149168871856207	1.9075886882998607	1.9380397343855456	2.4138365796942116	2.28493857679653	2.3337136739243993	2.229086621053449	1.6067525745907807	2.3556002523113517	1.8322537377283226	2.4181124735149506	2.2778050376312575	2.3250923366081455	2.2413897475356697	1.9807347712957228	1.8799856447449175	2.757244184794148	2.217178859627445	2.121329078283301	2.427551175515602	2.173058192453084
PFF_Colon_12	0.6292169746809156	0.0	0.6673951343793886	0.5562732622148291	0.7454870840561066	1.1784223090402766	3.208436848521063	1.243798743938941	0.25081817569051285	0.8178577856427405	0.12395290240287664	1.8720308472267226	1.5042844278141565	2.2170024387748697	1.0039330929695702	1.61343552068017	2.4088095768745394	3.56052305238003	1.932532459621211	1.9002119403448836	0.9257671708062549	2.097320088850573	1.1859236293890865	1.5606741137251585	1.5367610942081775	0.8840884799493764	0.40474607192951007	0.9824834482496468	0.36338357882202615	0.6924319974471955	1.0197962611610247	0.880627636260253	1.5741843950645282	1.0074390849334427	1.170728432540276	0.8257993525565236	1.9976143912391118	2.2714686364150443	2.4332207294355697	1.7991972245339294	1.7877528650043741	1.8224349091647036	2.8382137701789474	2.5747771634564764	2.626640831758571	2.5338356629309184	1.8065464648870226	2.7271468502363376	2.093070879053087	2.1442988500224542	2.510693369457432	2.605888575614642	2.102119057889521	2.320235341740812	2.1762069528047596	2.274157646409451	2.3620355505790207	2.0698303019550504	2.563648947906107	2.4819540882513507
PFF_Colon_13	1.1734323517103507	0.6673951343793886	0.0	1.0873730001510646	1.3669338462093115	1.7783137255185337	3.7555308670600565	1.8334394017508584	0.6560367075679979	1.0466749059042293	0.6544926991431773	2.289762164766719	1.8872951927622676	2.610740329745564	1.5035092282654625	2.169027710928753	2.8785543060817145	4.062160772097391	2.4691381755187582	2.5336799005171615	1.3427979874875002	2.5739905775848806	1.7704963772901752	2.1708592152576323	2.1240794878237135	1.3033688002077306	0.9181754897710634	0.9398369711953379	0.6388415611680655	0.5842054932579577	1.1138061284255767	1.474109498302706	2.058866871390449	1.5518695738017454	1.7273309693954444	1.290667056548536	1.3932533936232494	2.3201360480807653	2.4028462176509477	1.2855955620726771	1.537893695295247	1.584335743145001	3.105110766093255	2.6989370877400787	2.7510771857006793	2.686065912049324	1.8704283691091466	2.933775924441969	2.248186178065313	1.7345159773072572	2.585195248466149	2.725344704499159	1.7952157435639726	2.5157396340520752	2.3363178404265326	1.6807359504526724	2.3559255160756605	1.901987998885437	2.540899755915696	2.6474554050521886
PFF_Colon_14	0.3684484883160439	0.5562732622148291	1.0873730001510646	0.0	0.34318589773800945	0.7084687607025107	2.892645310287084	0.9744952782096739	0.4334914771916327	0.9280867650184095	0.5054286843928613	1.6584602668996709	1.4136357658680452	2.044381536374608	0.8307575561792143	1.2382281470819683	2.1635920100809343	3.2763842623600223	1.6350136619763278	1.4928009281918801	0.8348693211587009	1.8703997861173962	0.6994193515124558	1.0909954968001372	1.0410611298157801	0.7782966509036382	0.27680593323571623	1.334432480466819	0.6062662916741626	1.0672513704777393	1.1616649863502182	0.6345712712617722	1.3033368297578987	0.6621815681133275	0.8944833040728136	0.7029729142166022	2.4750207584825437	2.41637511015069	2.641462468968468	2.2274854925606844	2.1171393135667134	2.153713142827981	2.774364456445843	2.6343685457968116	2.6836199947268837	2.5831425778962567	1.9255899442985855	2.714779964177333	2.1822476949453704	2.563904713567803	2.6179951073229106	2.6746456343945946	2.442020410671712	2.3379450341050543	2.2310328602054454	2.7530858067118764	2.53515477871538	2.3750009694626946	2.745362228247928	2.5289491955148953
PFF_Colon_15	0.44864257930842893	0.7454870840561066	1.3669338462093115	0.34318589773800945	0.0	0.4614729262692087	2.6819206742025146	0.781174613325538	0.7192054113001802	1.0919155787262618	0.7345516731106904	1.594310319001151	1.3928776611828295	1.9733922166874485	0.7955540283904395	1.0624430775473244	2.0305750829846287	3.0965787853616025	1.4621156418507806	1.1995560767527456	0.8900651627706488	1.74181608430665	0.46150955866183596	0.8179063074711455	0.7963537740926881	0.847396899160976	0.5025219059961769	1.5133574512443837	0.8641779353460545	1.2752937251517125	1.2954181258884094	0.5021280404910671	1.2068890314264689	0.579730493440539	0.7595641971911862	0.7510587539951825	2.7362521298814833	2.5064337388736653	2.7512408480065007	2.4847293262488983	2.3187980510761883	2.3489607583361605	2.7518334075476876	2.687484416923438	2.735099594766843	2.6232298989420073	2.040466769839518	2.7259983921087247	2.233647774637997	2.787150768881644	2.6919616361709515	2.7273257517508243	2.651919197517208	2.3675908819608042	2.282304036323561	3.0121290674789782	2.643745111038868	2.5389494400412014	2.8528807012943287	2.5636039528951273
PFF_Colon_16	0.6815858453572549	1.1784223090402766	1.7783137255185337	0.7084687607025107	0.4614729262692087	0.0	2.29898680574882	0.6073049627500445	1.1255481487975056	1.2966547573518086	1.1467793434872386	1.386966603116116	1.328490571689262	1.7651885251786625	0.8057857060664362	0.7061340071277644	1.737596029325403	2.7345483988740686	1.1443111243792619	0.7941025612772787	0.9772241463174565	1.481878689483632	0.3296704568268451	0.41513277393955467	0.453902253245611	0.9470113850379028	0.9350731834650498	1.798161969625311	1.2157450667598284	1.7283727435777623	1.7099902115379464	0.5555077324086919	0.9808970871135229	0.5027525602346645	0.6204716488792154	0.8662085453240482	3.1475421012319473	2.5655844722736743	2.8528572779101697	2.829619103371593	2.560613210864009	2.5876116854315274	2.6067967185357626	2.664056282470608	2.7072682627903504	2.58964395134428	2.1187811550142563	2.6325685025264685	2.2519482824748716	3.094112861847965	2.710523706433425	2.7085143542775905	2.895720918642501	2.319282769825566	2.273876717176577	3.414058052231803	2.7246513525831406	2.7384074390928235	2.931745405570343	2.5286806945240743
PFF_Colon_17	2.6312495054037655	3.208436848521063	3.7555308670600565	2.892645310287084	2.6819206742025146	2.29898680574882	0.0	1.9699056085857407	3.209491277241123	2.8000881828082056	3.164509361757714	1.6002816952390222	2.0138773474419427	1.4620997731732515	2.2521479344570046	1.660524437382987	1.0131212188101084	0.5427237249580558	1.288272175211624	1.7209315998706183	2.4298287237717147	1.256568497546871	2.568974710980585	2.165817725921892	2.351134240707673	2.4651187856415313	3.1382387685649613	3.231437537165491	3.1199538983958397	3.8811935159249065	3.973737586632704	2.33366790381675	1.7154224404755247	2.2555642874543915	2.04618754662094	2.4662310256081343	4.911878263441498	2.883116504352141	3.230102175716447	4.331773559560103	3.664515081885387	3.6597585110472677	1.945136504087756	2.591208778508981	2.595536216237504	2.4854994377033157	2.7742892145150826	2.2339211020476	2.519062185713802	4.330622212241125	2.800505057140644	2.6267255688081246	3.9369829508740795	2.2963780503237747	2.451681407204081	5.095849030074583	3.0855098094096487	3.5786869368457563	3.205238064607189	2.4372702332738343
PFF_Colon_18	0.6987487004827381	1.243798743938941	1.8334394017508584	0.9744952782096739	0.781174613325538	0.6073049627500445	1.9699056085857407	0.0	1.2608583534729152	1.0604625708438673	1.2083396569724525	0.9053767932160208	0.8065000152341734	1.2507776594300988	0.43490993655486676	0.4549471645850572	1.2719204050796356	2.3524362462860804	0.7184974744100531	0.8826589890327154	0.670411583756553	0.9796130550120079	0.9182083287669625	0.8502472487541172	0.9931429031524323	0.6814146049061027	1.1930678030723887	1.5385638241875021	1.2098904799759076	1.911574072156764	2.0448031737705277	0.36902975609598226	0.5258320152666499	0.38978345812049786	0.1755097082659547	0.6228128162558633	3.0933403585869903	2.0726404377284684	2.3725357437889354	2.663449530486104	2.244456662096069	2.2596553001936424	2.067454606663673	2.1423230105882634	2.18404431549821	2.0581444706544745	1.6803359428024836	2.095554278390442	1.7311067987690638	2.828404356803458	2.1999130683072554	2.183286323445113	2.5775787040275824	1.7898047820385201	1.758236310454274	3.325162485501854	2.247200639669091	2.346661185427222	2.4464899228949717	1.9930489606364414
PFF_Colon_19	0.5787196753093344	0.25081817569051285	0.6560367075679979	0.4334914771916327	0.7192054113001802	1.1255481487975056	3.209491277241123	1.2608583534729152	0.0	0.8093928877389454	0.17084140344355517	1.851730648398609	1.5165243743064738	2.2140378700867553	1.0029131713053272	1.5779750840027342	2.405063347121251	3.5602368373066167	1.9267367583201676	1.891705703654206	0.9128810925589174	2.100621523498731	1.1205198246630934	1.5153067764628296	1.4705092825399617	0.8601869563329455	0.3105026913585765	1.0534278059898246	0.3068942102946158	0.7306210938859938	1.0137638445962687	0.8925652482797543	1.54930517677839	0.961628883419919	1.1652778039142058	0.8109808005946386	2.0422666307272714	2.307254845449119	2.481586050389044	1.8306321363075582	1.8245813870928878	1.864775369313068	2.851069669761706	2.5963993043986933	2.647892664804206	2.5592302641595217	1.8192137767633652	2.7428436060930794	2.1311304552462023	2.200128412002572	2.5396432102385016	2.6313957612898244	2.136098729982359	2.3400631103655942	2.1995200432319977	2.3224979516147983	2.3970473204517937	2.123269819057839	2.601886632161597	2.5099148114347574
PFF_Colon_1904	0.655722131248103	0.8178577856427405	1.0466749059042293	0.9280867650184095	1.0919155787262618	1.2966547573518086	2.8000881828082056	1.0604625708438673	0.8093928877389454	0.0	0.7295334468534217	1.2672636679529603	0.851151377732287	1.5681080973012136	0.6332621959659102	1.3522895251262457	1.866202218756238	3.0572445635309498	1.543064156013127	1.9103698446265176	0.405353670206733	1.5703907724384114	1.484083079964608	1.7003916900126268	1.7417195392770248	0.3982768919716067	1.0267006160568977	0.5667061596935964	0.5245130543998818	1.4191222070465992	1.8087090392069822	0.8157176995942029	1.1092707892723237	0.8428512346501735	0.9207722199313665	0.455911824693021	2.138102711605076	1.5107968136854601	1.7175920075275282	1.630648990592195	1.265446438961847	1.294655634696107	2.0867646167781437	1.78750331153443	1.8390574936077138	1.7528911293467309	1.0189392031699924	1.9506653730857166	1.327692461875924	1.8256333918304442	1.733729662617052	1.8226145591444995	1.5994683383153554	1.5414887070478867	1.3930784982125672	2.345441746544672	1.6153475929697185	1.4732717202760863	1.8243919614371726	1.7055475237404425
