	PFF_Jejunum_32	PFF_Jejunum_37	PFF_Jejunum_16	PFF_Jejunum_19	PFF_Jejunum_21	PFF_Jejunum_1910	PFF_Jejunum_1946	PFF_Jejunum_1938	PFF_Jejunum_1945	PFF_Jejunum_17	PFF_Jejunum_14	PFF_Jejunum_18	PFF_Jejunum_1942	PFF_Jejunum_28	PFF_Jejunum_1943	PFF_Jejunum_1906	PFF_Jejunum_1917	PFF_Jejunum_35	PFF_Jejunum_1921	PFF_Jejunum_30	PFF_Jejunum_1908	PFF_Jejunum_1937	PFF_Jejunum_1920	PFF_Jejunum_27	PFF_Jejunum_1944	PFF_Jejunum_1913	PFF_Jejunum_12	PFF_Jejunum_25	PFF_Jejunum_13	PFF_Jejunum_1904	PFF_Jejunum_36	PFF_Jejunum_15	PFF_Jejunum_1914	PFF_Jejunum_11
PFF_Jejunum_14	1.8776156837422189	2.168378871836606	0.13634803868914738	1.7579034337999988	0.9281934075657452	2.614443217692509	2.4489097872175947	2.923081358326897	1.2658899362440406	2.8998139165853494	0.0	3.1543874098150777	1.5154348298550435	1.2242744345078682	0.7333844023873969	3.1006158838025475	2.08531818234796	3.028397263762003	3.6145898218524453	0.4897350053534506	2.714878526245027	2.0160840380652667	2.943603903249042	1.3166365063209715	0.987791637950839	0.8021536069861019	1.635092732421765	2.056963749368089	1.2806607655901918	1.1636568245612995	3.9633356516189835	1.7779763671161468	2.0471674052463094	1.6952245521771578
PFF_Jejunum_18	1.892610678114826	1.2735743388920184	3.1117766422351263	1.8344338153042563	2.459564552787601	0.7823900331438417	1.6086080054448246	3.5281837871495307	2.884957748896083	0.8255743396364267	3.1543874098150777	0.0	1.8411844585611483	3.661964009040054	3.059729648994126	0.7257195090642156	1.2230800621136988	0.8047124262996683	1.1199834613076434	3.253261156157424	1.0063487039820143	2.660549919813512	0.63625844362158	2.1365891661550505	2.261908398679693	2.387741608130915	1.770198805098659	2.224550287320797	2.409883178246395	2.1443228718358025	3.524951065032778	2.238813170547874	1.4293318708420515	2.638140870955119
PFF_Jejunum_1942	1.4234454227938382	0.6687610119337285	1.5080135107176622	0.4136018436313406	0.6753790183478684	1.1946444587777039	1.0599065358852782	2.414796928342329	1.2171128125436035	1.4093553437170032	1.5154348298550435	1.8411844585611483	0.0	2.416664666884121	1.3138509562379996	1.6654309203646913	0.6855288354411423	1.931147118600033	2.162375030108491	1.7644919483600712	1.2127219520570087	1.3700927441146349	1.50128584907775	0.3574357899699874	0.5535570246463307	0.7821052897119969	0.1957150798192558	0.9693920442071359	0.6695564834028915	0.734550190654007	3.9081098173767703	0.8583903458020085	0.5362576972122263	1.1054335388768308
PFF_Jejunum_28	1.9654149500704279	2.9814385263546006	1.1259840545392068	2.7491672351336827	2.0214848905302443	3.2460001350166134	3.4242112123109885	4.1251880286645015	2.469626327100217	3.6346451759817247	1.2242744345078682	3.661964009040054	2.416664666884121	0.0	1.9485923734188637	3.8300089360739085	2.7731046358275564	3.2953024061383718	4.387921901941125	0.7630087503570206	3.506665196266728	3.183515138155114	3.5734112148230945	2.347224650052906	1.97072903187225	1.6465523148640455	2.5634149852648416	3.1711984737091217	2.41308417253275	1.7884695232605252	3.2518158556070285	2.8890531243438	2.900526252279537	2.880692318994154
PFF_Jejunum_1943	2.214823837146411	1.9392634531364998	0.8478956703659876	1.389102823978469	0.648069461410501	2.495731416527088	2.017332400982886	2.1936438163762904	0.5572618162446232	2.6702251783104987	0.7333844023873969	3.059729648994126	1.3138509562379996	1.9485923734188637	0.0	2.840188481632816	1.9848584912739633	3.1183860882351335	3.29282940251324	1.2209111809063284	2.450645514073468	1.3443304186475482	2.798165952353996	0.9901847259089303	0.8416199157886184	0.9549552203246234	1.3648489640085697	1.504321828316688	0.7894081203507005	1.3525808771712273	4.499529531493564	1.2229660284919568	1.7981121810793552	1.039161676798897
PFF_Jejunum_1906	2.2410734911898174	1.0239407705545298	3.0875115037767484	1.5022428247581	2.2760042111963514	0.819935732637525	1.0426267161255531	2.910337743273821	2.5471786976321305	0.47308961031761276	3.1006158838025475	0.7257195090642156	1.6654309203646913	3.8300089360739085	2.840188481632816	0.0	1.1925370377991653	1.4618177123016247	0.567166869205151	3.3038591226351848	0.5788341014678728	2.158575344033143	0.6593271936437941	1.9003237416837095	2.1301952573644045	2.356341107712626	1.5345167647962514	1.7255349216921647	2.1124748547899346	2.1914910834900474	4.178024223398432	1.8096697865757647	1.1642528804072898	2.2039410787761837
PFF_Jejunum_1917	1.239894345297271	0.37002045304662456	2.0487579835691303	0.836014114828846	1.3427039044708606	0.5353237385391594	1.0662727202174742	2.860953666596495	1.8763392486184867	0.8786377703073469	2.08531818234796	1.2230800621136988	0.6855288354411423	2.7731046358275564	1.9848584912739633	1.1925370377991653	0.0	1.2980018864507858	1.7255813435056013	2.231250968360901	0.7696828540231273	1.864397728526442	0.8641764493698332	1.0325387707442182	1.1700365117382445	1.288453844676371	0.6880554885013812	1.3631177177655949	1.3361085606841174	1.0386850364719284	3.5995939384067035	1.353740895429422	0.4290381802933775	1.6864637780015657
PFF_Jejunum_35	1.3851459655669955	1.5462876730572435	2.9540164707388965	2.090321195542585	2.504518211004876	1.0181218834172956	2.1099811165654505	4.029809933671414	3.0831516067664606	1.3538429844262718	3.028397263762003	0.8047124262996683	1.931147118600033	3.2953024061383718	3.1183860882351335	1.4618177123016247	1.2980018864507858	0.0	1.895580866123955	3.0076631971795624	1.4977901861016383	3.0559056170841843	1.0386386647791201	2.2627485950772788	2.280996090697924	2.2765197154183623	1.9410779243911578	2.599351624556226	2.5758125056148145	1.949166274089298	2.789739154643288	2.570192781786094	1.6751643310725632	2.936571746475999
PFF_Jejunum_1921	2.796795836587775	1.5193486186509557	3.6104444663394086	1.942287849002213	2.756968998776488	1.3269127099475788	1.3463280688158203	3.0122783936878386	2.941054322902065	0.896967966774981	3.6145898218524453	1.1199834613076434	2.162375030108491	4.387921901941125	3.29282940251324	0.567166869205151	1.7255813435056013	1.895580866123955	0.0	3.843891730985965	1.009920343952765	2.4346795058982105	1.0879486020194922	2.3693501506709413	2.634493787497043	2.885281636176066	2.0175456370116964	2.029543944836105	2.544620622776306	2.733615318863975	4.644176568626204	2.1709544506714606	1.6448273444602073	2.542489749873244
PFF_Jejunum_30	1.7303391805814716	2.3858628204394035	0.37582928089659945	2.073039760565474	1.2935665116626371	2.7451093914650877	2.767544986056102	3.4038618397427123	1.740863073943122	3.088681784354312	0.4897350053534506	3.253261156157424	1.7644919483600712	0.7630087503570206	1.2209111809063284	3.3038591226351848	2.231250968360901	3.0076631971795624	3.843891730985965	0.0	2.930296290802643	2.4664511587375757	3.079191765572329	1.646688713597375	1.2851573401468737	0.983993386621211	1.9092921044987534	2.4484226336330637	1.6805897085743775	1.2233330215661329	3.6030901009621834	2.179277446995552	2.2823837006142536	2.142087644139114
PFF_Jejunum_1908	1.9649063520080348	0.548917116456497	2.702289935680378	1.0723042627390864	1.8576428826960132	0.5286260592712972	0.7219878099101363	2.683659982359781	2.177348871535107	0.2461103092615813	2.714878526245027	1.0063487039820143	1.2127219520570087	3.506665196266728	2.450645514073468	0.5788341014678728	0.7696828540231273	1.4977901861016383	1.009920343952765	2.930296290802643	0.0	1.8650435268530958	0.5436070822014248	1.471259843311182	1.7345607303860548	1.9550779590982903	1.1004667752512487	1.3274020554715096	1.6927382139327085	1.7746924379856182	4.148601731793922	1.4559768549726069	0.678397496795611	1.8255510144796352
PFF_Jejunum_1937	2.7397675614697814	1.5847060868508023	2.10024789235104	1.0409392445463455	1.2668249887154701	2.1852115521808213	1.1735903970556354	1.0814217177721743	0.7935209631125048	2.1046454380343436	2.0160840380652667	2.660549919813512	1.3700927441146349	3.183515138155114	1.3443304186475482	2.158575344033143	1.864397728526442	3.0559056170841843	2.4346795058982105	2.4664511587375757	1.8650435268530958	0.0	2.3728417156739536	1.1132646557037718	1.377875516830096	1.7448596843046	1.2400004504201854	0.6424749687835128	0.8955741151328735	1.9704608690820318	5.136850196169096	0.519817721595098	1.4710542667114992	0.4091320697361849
PFF_Jejunum_1920	1.8133308213906256	0.8758565130098874	2.907462679479616	1.4861055707467392	2.1705999814051733	0.33461801460218127	1.2580993643508462	3.224713170892533	2.600986195894253	0.3468101492000761	2.943603903249042	0.63625844362158	1.50128584907775	3.5734112148230945	2.798165952353996	0.6593271936437941	0.8641764493698332	1.0386386647791201	1.0879486020194922	3.079191765572329	0.5436070822014248	2.3728417156739536	0.0	1.8179570117020252	2.0080801397306915	2.1491541362583955	1.4398789425749847	1.837392012507041	2.0859073018822505	1.8845178283852113	3.781478311873263	1.9307721050406217	1.027227013497747	2.302931897204526
PFF_Jejunum_27	1.6692729296783666	0.9529244360843332	1.338639259317839	0.446005562786573	0.3983534995175439	1.5242481698238142	1.14539403080959	2.1665898082103574	0.8606226312234411	1.6877910231817463	1.3166365063209715	2.1365891661550505	0.3574357899699874	2.347224650052906	0.9901847259089303	1.9003237416837095	1.0325387707442182	2.2627485950772788	2.3693501506709413	1.646688713597375	1.471259843311182	1.1132646557037718	1.8179570117020252	0.0	0.38298738405750493	0.7242180292462594	0.38063222629671406	0.8476708873662391	0.32046775326398014	0.8630892974913732	4.134299821466093	0.6459699428420989	0.8088871484578687	0.8106433561126123
PFF_Jejunum_1944	1.4819766490275463	1.1930815416057305	0.9940511921817189	0.7920540407828718	0.2474417653503518	1.6911981665513478	1.4840231686601402	2.4326217540374553	0.9286139758489586	1.9288668960704194	0.987791637950839	2.261908398679693	0.5535570246463307	1.97072903187225	0.8416199157886184	2.1301952573644045	1.1700365117382445	2.280996090697924	2.634493787497043	1.2851573401468737	1.7345607303860548	1.377875516830096	2.0080801397306915	0.38298738405750493	0.0	0.37863776544285843	0.651040088180429	1.2175676336111008	0.5394295660314129	0.6459589799003259	3.89337603836883	0.9632774629598216	1.0699151000526836	1.0724720151345974
PFF_Jejunum_1913	1.2648730453263697	1.4075627057254287	0.760988408599513	1.1157688255481795	0.5046870169668337	1.8178695998992989	1.805855592462233	2.7840035972869335	1.2117172595689538	2.1252383820728764	0.8021536069861019	2.387741608130915	0.7821052897119969	1.6465523148640455	0.9549552203246234	2.356341107712626	1.288453844676371	2.2765197154183623	2.885281636176066	0.983993386621211	1.9550779590982903	1.7448596843046	2.1491541362583955	0.7242180292462594	0.37863776544285843	0.0	0.9328111499198919	1.5693912376176353	0.8800300530270818	0.41859448243583136	3.6374229587599314	1.3374582419606145	1.2992428959248443	1.4195862464721383
PFF_Jejunum_12	1.557319306688683	0.5745405244701263	1.6379692029493713	0.24039815269151954	0.7576291858617114	1.1522782078461753	0.8805544275126278	2.283258650185496	1.1920186426698989	1.3109921470149815	1.635092732421765	1.770198805098659	0.1957150798192558	2.5634149852648416	1.3648489640085697	1.5345167647962514	0.6880554885013812	1.9410779243911578	2.0175456370116964	1.9092921044987534	1.1004667752512487	1.2400004504201854	1.4398789425749847	0.38063222629671406	0.651040088180429	0.9328111499198919	0.0	0.8296227610531759	0.6588267903754742	0.9164145677525787	4.0147120830464935	0.7206273434509405	0.43715771568232764	1.0197816460235485
PFF_Jejunum_25	2.3831383571273306	1.060598253865851	2.108583225288488	0.5965439165768344	1.1550236757612906	1.6558775270386228	0.6922170600107865	1.5195059840451304	1.0557744392339392	1.5729405426229768	2.056963749368089	2.224550287320797	0.9693920442071359	3.1711984737091217	1.504321828316688	1.7255349216921647	1.3631177177655949	2.599351624556226	2.029543944836105	2.4484226336330637	1.3274020554715096	0.6424749687835128	1.837392012507041	0.8476708873662391	1.2175676336111008	1.5693912376176353	0.8296227610531759	0.0	0.7763665155707534	1.6663062578458572	4.839327599802878	0.37979479124410875	0.9425504411747282	0.5696730082530485
PFF_Jejunum_13	1.9611779416187627	1.2104602514628875	1.3339048059816763	0.6216921582913314	0.3992131392942178	1.8078505578565298	1.2481682946493897	1.9198891297740066	0.5576340119239339	1.9227889970473278	1.2806607655901918	2.409883178246395	0.6695564834028915	2.41308417253275	0.7894081203507005	2.1124748547899346	1.3361085606841174	2.5758125056148145	2.544620622776306	1.6805897085743775	1.6927382139327085	0.8955741151328735	2.0859073018822505	0.32046775326398014	0.5394295660314129	0.8800300530270818	0.6588267903754742	0.7763665155707534	0.0	1.110585454149244	4.410828271562127	0.5364267419176304	1.0617875053291057	0.5455745411405121
PFF_Jejunum_1904	0.921368960325628	1.2484789704066483	1.0941891155325658	1.1413679884872445	0.8127309769288379	1.5505404958458837	1.7790953934785272	3.0220333770515033	1.54680463887929	1.9137919003975898	1.1636568245612995	2.1443228718358025	0.734550190654007	1.7884695232605252	1.3525808771712273	2.1914910834900474	1.0386850364719284	1.949166274089298	2.733615318863975	1.2233330215661329	1.7746924379856182	1.9704608690820318	1.8845178283852113	0.8630892974913732	0.6459589799003259	0.41859448243583136	0.9164145677525787	1.6663062578458572	1.110585454149244	0.0	3.3847781572637463	1.5019838674047072	1.1659103622161844	1.6508126098478795
PFF_Jejunum_36	2.5154913958224294	3.944222875112068	3.8368168498278346	4.242874938621821	4.11133213570892	3.6418040074603013	4.5888494769792425	6.214770679586724	4.7836435108208075	4.072255067218809	3.9633356516189835	3.524951065032778	3.9081098173767703	3.2518158556070285	4.499529531493564	4.178024223398432	3.5995939384067035	2.789739154643288	4.644176568626204	3.6030901009621834	4.148601731793922	5.136850196169096	3.781478311873263	4.134299821466093	3.89337603836883	3.6374229587599314	4.0147120830464935	4.839327599802878	4.410828271562127	3.3847781572637463	0.0	4.663425004155136	4.001805002959734	4.9210478051989295
PFF_Jejunum_15	2.240800059581223	1.0984927013806325	1.8348061591172555	0.5251917372910754	0.9068692529726395	1.711546601836809	0.8515628507057135	1.5748583424863032	0.7815970956125883	1.6971094101333617	1.7779763671161468	2.238813170547874	0.8583903458020085	2.8890531243438	1.2229660284919568	1.8096697865757647	1.353740895429422	2.570192781786094	2.1709544506714606	2.179277446995552	1.4559768549726069	0.519817721595098	1.9307721050406217	0.6459699428420989	0.9632774629598216	1.3374582419606145	0.7206273434509405	0.37979479124410875	0.5364267419176304	1.5019838674047072	4.663425004155136	0.0	0.974782042667189	0.4073429836076143
PFF_Jejunum_1914	1.5992409911713241	0.15821227794239232	2.0383487996228986	0.47498623718207206	1.18697802636893	0.7662994074803549	0.6842763525153719	2.440213405847726	1.5870983923773392	0.8854673122018303	2.0471674052463094	1.4293318708420515	0.5362576972122263	2.900526252279537	1.7981121810793552	1.1642528804072898	0.4290381802933775	1.6751643310725632	1.6448273444602073	2.2823837006142536	0.678397496795611	1.4710542667114992	1.027227013497747	0.8088871484578687	1.0699151000526836	1.2992428959248443	0.43715771568232764	0.9425504411747282	1.0617875053291057	1.1659103622161844	4.001805002959734	0.974782042667189	0.0	1.3183006299350641
PFF_Jejunum_11	2.4782319047809245	1.456639861515466	1.775127864661817	0.8557426688210875	0.9237375981580626	2.0764431048155316	1.2081596458300214	1.375390651052616	0.5227632137380718	2.0700732288069843	1.6952245521771578	2.638140870955119	1.1054335388768308	2.880692318994154	1.039161676798897	2.2039410787761837	1.6864637780015657	2.936571746475999	2.542489749873244	2.142087644139114	1.8255510144796352	0.4091320697361849	2.302931897204526	0.8106433561126123	1.0724720151345974	1.4195862464721383	1.0197816460235485	0.5696730082530485	0.5455745411405121	1.6508126098478795	4.9210478051989295	0.4073429836076143	1.3183006299350641	0.0
