Eigvals,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.44376508,34.24134432,1.161341758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion explained,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.493135507,0.490237424,0.016627069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFF_Jejunum_11,-0.939765304,-0.697539454,-0.01562134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Jejunum_12,0.037469359,-0.076745882,-0.243485574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Jejunum_13,-0.549070554,0.058951663,-0.22592838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Jejunum_14,-1.266401356,1.179005047,0.12274338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Jejunum_15,-1.02378789,-0.820790938,0.065932311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Jejunum_16,-1.138298384,1.00927651,0.049517176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Jejunum_17,1.176795199,-0.474929702,-0.11905672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
