Eigvals,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.864731028,0.710459544,0.472019775,0.441785733,0.374263961,0.318018174,0.26431237,0.221140386,0.205596377,0.163350817,0.154584556,0.147069761,0.128465299,0.108330329,0.095411725,0.086143898,0.084154231,0.065198927,0.056321373,0.049618741,0.044674746,0.037494196,0.032151443,0.026598763,0.023718582,0.020035491,0.013620758,0.012793618,0.007262876,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion explained,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.165361804,0.135860595,0.090263954,0.084482323,0.07157019,0.060814354,0.050544237,0.042288495,0.039316026,0.031237443,0.029561078,0.02812403,0.024566314,0.02071592,0.018245506,0.016473227,0.016092745,0.012467937,0.01077029,0.009488551,0.008543115,0.007169984,0.006148294,0.00508646,0.004535685,0.00383137,0.002604686,0.002446513,0.001388874,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFF_Cecum_11,-0.16779417,-0.013412913,0.120408955,0.064172483,0.122641172,-0.120483474,-0.046976026,0.04134008,0.212609298,0.119042319,-0.090242574,-0.02481975,-0.054100179,0.016570662,0.014700159,0.043853413,-0.01800698,0.009965161,-0.035519488,0.007631639,-0.038156496,0.013363747,-0.014019616,-0.001957129,-0.014275043,0.013667613,-0.002881603,0.027023473,-0.00188017,0,0,0,0,0,0
PFF_Cecum_12,-0.227170129,-0.078742122,-0.292571341,-0.185468688,-0.108926651,0.0379403,-0.035110196,-0.031645548,0.038141817,0.02535511,-0.119703471,0.007353086,0.003325234,0.033228863,0.005665697,0.054673507,0.004316334,-0.03133662,-0.009231624,0.049748705,0.021051789,0.075049496,0.036252832,0.039984,-0.00234424,0.004857303,-0.023966841,0.006662915,-4.67E-05,0,0,0,0,0,0
PFF_Cecum_13,-0.183102777,0.061344044,0.149783628,0.010954925,-0.057225434,0.148679062,0.133278967,-0.01245333,-0.119726714,-0.00316468,-0.092464493,0.107847023,-0.04053915,0.030144309,-0.047271036,-0.036979449,-0.022866025,0.003433118,0.006191994,-0.058123921,0.003934534,0.014396632,-0.013793337,0.05043651,0.040027477,0.018880722,0.023702007,0.010835776,-0.001773238,0,0,0,0,0,0
PFF_Cecum_14,0.023286244,0.177432859,0.005511525,0.008120654,-0.073618558,0.007599474,0.046759368,-0.020473658,-0.043498276,-0.027432022,0.002042114,0.100669608,-0.0729037,-0.042872301,-0.040550012,-0.102649884,0.091199745,0.036263234,0.012085864,0.016358244,0.011479948,0.001296017,-0.007337612,0.004724363,-0.041202417,-0.002433494,-0.04547984,0.035355988,0.010212704,0,0,0,0,0,0
PFF_Cecum_15,-0.233252126,-0.017334136,-0.17875164,-0.149069303,-0.041713295,-0.156350338,-0.009354003,0.010890681,-0.111323754,0.053735329,-0.05424661,0.015630995,-0.031823667,-0.03092918,0.000720114,-0.017029846,0.025118686,0.033636809,-0.032256204,-0.033302081,-0.064346877,-0.017107528,-0.05262896,-0.038305368,0.030582036,-0.017794781,0.025767632,-0.027151542,0.007023403,0,0,0,0,0,0
PFF_Cecum_16,0.087875439,0.034178909,-0.011937446,0.083833658,-0.111857848,-0.043568817,0.105315697,-0.002602708,0.077992046,0.035932033,-0.08761725,-0.042083451,0.038898952,-0.066623243,-0.0415663,0.049446497,-0.017900501,-0.000111834,-0.033156656,-0.056883312,-0.011858652,-0.066835208,-0.009983565,0.064398443,-0.051223451,-0.015704494,0.014556751,0.002643096,0.00105452,0,0,0,0,0,0
PFF_Cecum_17,0.255283146,-0.15661798,-0.021595639,-0.017776405,0.188274009,-0.119549286,0.097988584,-0.04088981,-0.043118118,0.062587162,0.031844598,0.111473487,-0.079265177,0.005739157,-0.077217892,0.034034729,0.054865024,-0.08458654,-0.035749278,0.025772132,-0.005804025,-0.02504647,0.033943215,-0.002285733,0.014702181,0.034966839,-0.000558776,-0.008472328,-0.027082215,0,0,0,0,0,0
