	PFF_Cecum_11	PFF_Cecum_12	PFF_Cecum_13	PFF_Cecum_14	PFF_Cecum_15	PFF_Cecum_16	PFF_Cecum_17	PFF_Cecum_18	PFF_Cecum_19	PFF_Cecum_1904	PFF_Cecum_1906	PFF_Cecum_1907	PFF_Cecum_1908	PFF_Cecum_1910	PFF_Cecum_1913	PFF_Cecum_1914	PFF_Cecum_1917	PFF_Cecum_1920	PFF_Cecum_1921	PFF_Cecum_1937	PFF_Cecum_1938	PFF_Cecum_1941	PFF_Cecum_1942	PFF_Cecum_1943	PFF_Cecum_1944	PFF_Cecum_1945	PFF_Cecum_21	PFF_Cecum_25	PFF_Cecum_27	PFF_Cecum_28	PFF_Cecum_30	PFF_Cecum_32	PFF_Cecum_35	PFF_Cecum_36	PFF_Cecum_37
PFF_Cecum_1908	0.5158999984186973	0.5958955681241135	0.46702142557064835	0.3498633116787678	0.5555133501099979	0.37485970819304154	0.5845387489223106	0.6420608516563691	0.48015141221003593	0.275208408843784	0.4741634553867671	0.3653663941929371	0.0	0.5496118612265921	0.3533681479291884	0.43715866003409054	0.4425007273785278	0.5287843293625081	0.5082796025790762	0.5493126753604264	0.502154857560263	0.39600916443104156	0.2973000824402308	0.31623019305445643	0.4236772240729154	0.32373326375185507	0.42033252511257363	0.38046761053081307	0.4871774354870974	0.49676002196595276	0.5051687744682386	0.49256783326779396	0.5635961976168161	0.6573886035121252	0.42974486982265697
PFF_Cecum_1910	0.6584330563400976	0.42365255882299585	0.6097348663450727	0.6311391025252832	0.5322646534960864	0.6040553799193285	0.6526016240217845	0.7254991733435076	0.706309260711485	0.5468285896905666	0.6280873898045228	0.5579516613307234	0.5496118612265921	0.0	0.6007672981598424	0.5977516754341716	0.5306191751877146	0.4903355497139323	0.4990168051952344	0.6831190680833166	0.6235267366506234	0.5776369674619507	0.611899427433408	0.58824091230349	0.5865339189165544	0.6298518531002983	0.6179608332590414	0.6269596758282618	0.6664337867642023	0.6362370240813616	0.5907415377130775	0.6199615337398208	0.6093549839005643	0.7022840084082599	0.49527794381350865
PFF_Cecum_1913	0.49631924467064986	0.6008434028059363	0.5522586503226643	0.34531026121459274	0.514270105863072	0.3188890693519571	0.456131186263599	0.6044409810647751	0.41750688040486783	0.3730033821116432	0.5120754769569519	0.4501534086657188	0.3533681479291884	0.6007672981598424	0.0	0.37753062540296584	0.494675669320434	0.5345022012821503	0.45448850840430133	0.4950584007187781	0.5791994064681483	0.4159998561487422	0.26965110721682334	0.1362872136270231	0.39666787054629965	0.29589311470431945	0.4329983476447165	0.39673860513925135	0.4040059850875759	0.4697500036613406	0.4746477699041267	0.5592535104501317	0.5827552956546083	0.6134805124875283	0.46776125905353155
PFF_Cecum_1914	0.4718335015919857	0.5664578147798472	0.43120431067028175	0.41862280296022203	0.4576940415675667	0.4339350180505415	0.6196933544378559	0.6901971472699191	0.564087515525407	0.46174058161417464	0.3348157467413725	0.3820074114957029	0.43715866003409054	0.5977516754341716	0.37753062540296584	0.0	0.4282660586412056	0.5763267302518953	0.4845166459802982	0.6288506442964629	0.5151146567452509	0.5702602800068949	0.42553478187636856	0.3957067930717517	0.3827447207338719	0.4449371648122949	0.5320441832069739	0.5331411268707532	0.5472540752124627	0.5499761101092769	0.5399734865223155	0.5645887013036958	0.5351899898190416	0.6236881308270426	0.4735910466510592
PFF_Cecum_1917	0.4096601651503644	0.6145498896920345	0.5273613999856559	0.548123931495756	0.5419476927555922	0.5733635122512035	0.6378109937192658	0.7445329959940966	0.6429873525047693	0.49260552913198574	0.4568673601093311	0.4541395104493294	0.4425007273785278	0.5306191751877146	0.494675669320434	0.4282660586412056	0.0	0.5433515204052147	0.3850883935434281	0.6871259920814276	0.5423189274211669	0.554062481140995	0.5178307659843849	0.49446027821294425	0.48027898444125233	0.44795957507129397	0.6126420538185244	0.5093880128079854	0.65106140243654	0.6767822504368457	0.641447672590757	0.5891645119586296	0.6015138023152271	0.6879858842438112	0.5349518874907476
PFF_Cecum_1920	0.5968992248062015	0.6637571780147662	0.6260722662336597	0.6053089219382574	0.6396514681308189	0.5439415098989567	0.4401108147401921	0.6932424134699285	0.647823911955978	0.5269141492011318	0.6210662613297303	0.5715927998789896	0.5287843293625081	0.4903355497139323	0.5345022012821503	0.5763267302518953	0.5433515204052147	0.0	0.5156155794043169	0.5412328540737068	0.6769338407194416	0.34767247031397974	0.6038669137194876	0.537935302004194	0.5733113150624027	0.5820748925721302	0.6375446129442492	0.6121196910120194	0.5926217237967168	0.6085592518053747	0.5629154715707778	0.5615802270525219	0.5675939175695438	0.6791056728274448	0.6325346749694145
PFF_Cecum_1921	0.4541026601723492	0.5879805260495701	0.5539402367144415	0.523351259552788	0.5218206466872422	0.537314614033144	0.5493771398619336	0.6564249797757087	0.6378711226940569	0.5488057389744844	0.5119537660496688	0.48938968782883197	0.5082796025790762	0.4990168051952344	0.45448850840430133	0.4845166459802982	0.3850883935434281	0.5156155794043169	0.0	0.6267031707627658	0.5736353935812197	0.5823983782461291	0.511579862998804	0.4706407458837532	0.46440605280891994	0.503868156623292	0.5850642206699097	0.5822347093148909	0.5835592802563471	0.6095006438689369	0.5729085476747207	0.5985968604753135	0.5739754502556633	0.6830059303187547	0.5836719468165892
PFF_Cecum_1937	0.7049716803020768	0.6989378373672297	0.6908562377064875	0.6029198788747641	0.631960191484001	0.5060772517220333	0.4978111244975129	0.7013272128530087	0.6203031390629745	0.5573773445523504	0.6785227743884381	0.6501358044416041	0.5493126753604264	0.6831190680833166	0.4950584007187781	0.6288506442964629	0.6871259920814276	0.5412328540737068	0.6267031707627658	0.0	0.7648917049436285	0.4617420409434109	0.5265863865402681	0.47784404844670497	0.5612028658885263	0.5658663205710578	0.6334669367466851	0.6186691691838471	0.5813348205986243	0.5793680529536656	0.5362511210762332	0.6316992633985268	0.6183976162335825	0.7164533758783393	0.6287575656896875
PFF_Cecum_1938	0.5109892783572043	0.6222690513499397	0.4099027727763774	0.49393528969149736	0.5331763941878399	0.5695216105058085	0.7640984326937161	0.7287207523892414	0.6965392085973942	0.5613524406627854	0.4388552793989912	0.39935070285591867	0.502154857560263	0.6235267366506234	0.5791994064681483	0.5151146567452509	0.5423189274211669	0.6769338407194416	0.5736353935812197	0.7648917049436285	0.0	0.7152731461832292	0.5391270569955505	0.574854499611367	0.49027785017984676	0.5288878471815305	0.5818316100443132	0.5546169047654965	0.6873441693802199	0.6509566028931405	0.680429412529485	0.6325702224387075	0.6823464686060106	0.7469873177919276	0.5341216316586945
PFF_Cecum_1941	0.627488871251596	0.6458285096858841	0.61602407082377	0.5107159360708765	0.6667472626161445	0.4289855632645962	0.4787999642085618	0.7110161360662887	0.5629263913824057	0.39189162107457065	0.6246407233973842	0.6126202007440162	0.39600916443104156	0.5776369674619507	0.4159998561487422	0.5702602800068949	0.554062481140995	0.34767247031397974	0.5823983782461291	0.4617420409434109	0.7152731461832292	0.0	0.4853332829646979	0.3816454664057404	0.571301247771836	0.4965915985581213	0.5538925430031091	0.5132276822800179	0.5197119247102031	0.5038149656139871	0.4930605407992343	0.5340397990302551	0.593288171687687	0.6897741766073974	0.5886208251473477
PFF_Cecum_1942	0.5485218459648314	0.5865050436551665	0.5301674462748288	0.2984523843579254	0.5015293810233787	0.3506960950764007	0.5453225277556565	0.5985780784355579	0.41762503885292646	0.3949453168816601	0.49156860190773954	0.4333151453737626	0.2973000824402308	0.611899427433408	0.26965110721682334	0.42553478187636856	0.5178307659843849	0.6038669137194876	0.511579862998804	0.5265863865402681	0.5391270569955505	0.4853332829646979	0.0	0.2858947218614911	0.36590562666972615	0.32792151277790965	0.3829464335900174	0.34428626725732225	0.41109275185074357	0.48718964807730414	0.5131663903673327	0.6048998786407767	0.6248783020704874	0.7005275081441305	0.43787968692605467
PFF_Cecum_1943	0.5214281047886588	0.5858651856691713	0.5387992815283851	0.3917639753434201	0.5332178120708821	0.3034737243924163	0.5194169396694519	0.6540875169606513	0.47211524746826417	0.3500724106152081	0.520398773006135	0.4581632314381493	0.31623019305445643	0.58824091230349	0.1362872136270231	0.3957067930717517	0.49446027821294425	0.537935302004194	0.4706407458837532	0.47784404844670497	0.574854499611367	0.3816454664057404	0.2858947218614911	0.0	0.3719497251689248	0.32686989950765494	0.4850543276305424	0.43457929736130935	0.44810480445090034	0.4697362452206597	0.4759818787674567	0.5470531638313988	0.6018080739855561	0.6241473155904287	0.47437028178488677
PFF_Cecum_1944	0.4908220754831284	0.5401182009416007	0.5062503129328905	0.4230731218320697	0.4105681198084036	0.4384498353200809	0.6263542716770374	0.6516786179921773	0.597970898411427	0.5043557763632286	0.4352	0.39192720341848813	0.4236772240729154	0.5865339189165544	0.39666787054629965	0.3827447207338719	0.48027898444125233	0.5733113150624027	0.46440605280891994	0.5612028658885263	0.49027785017984676	0.571301247771836	0.36590562666972615	0.3719497251689248	0.0	0.44671491857490486	0.5262288940993659	0.4957122237002236	0.5184508961863862	0.5291022788767964	0.5209728949809337	0.551044753863073	0.5073951487823988	0.6437624213990161	0.4433642513424925
PFF_Cecum_1945	0.4294678199677467	0.612854381443299	0.5289457157120082	0.366845183470531	0.5485811544443466	0.377659488668441	0.540137653560571	0.6419753086419753	0.46611840398484927	0.40296919419461025	0.4587570308387133	0.4315883402736466	0.32373326375185507	0.6298518531002983	0.29589311470431945	0.4449371648122949	0.44795957507129397	0.5820748925721302	0.503868156623292	0.5658663205710578	0.5288878471815305	0.4965915985581213	0.32792151277790965	0.32686989950765494	0.44671491857490486	0.0	0.45259160505797275	0.3472710300900505	0.4379408674771124	0.516112129944983	0.5470529801324503	0.5969980835019971	0.5777389799607558	0.7086899068713818	0.3908794347361154
PFF_Cecum_21	0.6071883327426194	0.6092449571014575	0.5003996118056745	0.3797327669243498	0.6178027665751481	0.4808472928934881	0.6147513789242317	0.5349323780207871	0.38425365326060124	0.4407809747504404	0.5192324487529788	0.5249770639152229	0.42033252511257363	0.6179608332590414	0.4329983476447165	0.5320441832069739	0.6126420538185244	0.6375446129442492	0.5850642206699097	0.6334669367466851	0.5818316100443132	0.5538925430031091	0.3829464335900174	0.4850543276305424	0.5262288940993659	0.45259160505797275	0.0	0.31296633134117824	0.3694398635200455	0.5445973263775676	0.5418683906448829	0.5908150470219435	0.5770373631211138	0.7450829640605561	0.5194145101776507
PFF_Cecum_25	0.5077840787502675	0.6617908447215828	0.5448970971641639	0.3751932333756457	0.6007602527037156	0.48962116902250813	0.5903452194316138	0.5806937471474213	0.36521219366407653	0.4518880510875594	0.4884175768351537	0.476002059676414	0.38046761053081307	0.6269596758282618	0.39673860513925135	0.5331411268707532	0.5093880128079854	0.6121196910120194	0.5822347093148909	0.6186691691838471	0.5546169047654965	0.5132276822800179	0.34428626725732225	0.43457929736130935	0.4957122237002236	0.3472710300900505	0.31296633134117824	0.0	0.3543010379822919	0.5844494047619048	0.5975387556378625	0.6175928448925291	0.6313183036152692	0.7375010695034652	0.45051283645179335
PFF_Cecum_27	0.5989056622209195	0.6826499089060809	0.6091599023295717	0.4196019613498702	0.6325348325592764	0.4536947700929144	0.5173716825421688	0.5146209803129149	0.3282575640714868	0.4900903585894848	0.6193737769080235	0.5863594789014411	0.4871774354870974	0.6664337867642023	0.4040059850875759	0.5472540752124627	0.65106140243654	0.5926217237967168	0.5835592802563471	0.5813348205986243	0.6873441693802199	0.5197119247102031	0.41109275185074357	0.44810480445090034	0.5184508961863862	0.4379408674771124	0.3694398635200455	0.3543010379822919	0.0	0.5167289855776235	0.5414900224124429	0.6215088421082925	0.5881565015499624	0.664733148613305	0.5446808996721612
PFF_Cecum_28	0.5763599807436355	0.6645373356487224	0.5673564287375029	0.46585349685117666	0.6600538472438713	0.3598298427287265	0.5956831208264117	0.6259759028574121	0.6078130502590934	0.506065497786373	0.5613019115793989	0.5735902147697255	0.49676002196595276	0.6362370240813616	0.4697500036613406	0.5499761101092769	0.6767822504368457	0.6085592518053747	0.6095006438689369	0.5793680529536656	0.6509566028931405	0.5038149656139871	0.48718964807730414	0.4697362452206597	0.5291022788767964	0.516112129944983	0.5445973263775676	0.5844494047619048	0.5167289855776235	0.0	0.4732233825776872	0.5956186584716809	0.6214420828430569	0.6406098448108632	0.5471668436160592
PFF_Cecum_30	0.6084403080872914	0.6224239188467698	0.6197406109341921	0.5208212279682355	0.6340742644224592	0.4706354157383477	0.5942513288051046	0.7037777703088764	0.6409370523299908	0.4955124306592212	0.6177215953659567	0.5519478402607987	0.5051687744682386	0.5907415377130775	0.4746477699041267	0.5399734865223155	0.641447672590757	0.5629154715707778	0.5729085476747207	0.5362511210762332	0.680429412529485	0.4930605407992343	0.5131663903673327	0.4759818787674567	0.5209728949809337	0.5470529801324503	0.5418683906448829	0.5975387556378625	0.5414900224124429	0.4732233825776872	0.0	0.527001862197393	0.519113422738939	0.589132771594022	0.559680527159604
PFF_Cecum_32	0.5567868954650136	0.6566126188954108	0.5101859024012394	0.588361310951239	0.6448565733599099	0.5296879850977957	0.6488516353942376	0.6960582997649485	0.637867122897063	0.5436690010464461	0.598237285938791	0.5352670787763513	0.49256783326779396	0.6199615337398208	0.5592535104501317	0.5645887013036958	0.5891645119586296	0.5615802270525219	0.5985968604753135	0.6316992633985268	0.6325702224387075	0.5340397990302551	0.6048998786407767	0.5470531638313988	0.551044753863073	0.5969980835019971	0.5908150470219435	0.6175928448925291	0.6215088421082925	0.5956186584716809	0.527001862197393	0.0	0.4861418251511131	0.5409817545048862	0.6588350310637359
PFF_Cecum_35	0.5564725477544529	0.6600730421562309	0.6094297231216547	0.5943842557599172	0.611035187048523	0.5856225590785729	0.6286989737217543	0.7105444521019986	0.6262694472029129	0.5855523692475761	0.6126035544855909	0.5037534450992036	0.5635961976168161	0.6093549839005643	0.5827552956546083	0.5351899898190416	0.6015138023152271	0.5675939175695438	0.5739754502556633	0.6183976162335825	0.6823464686060106	0.593288171687687	0.6248783020704874	0.6018080739855561	0.5073951487823988	0.5777389799607558	0.5770373631211138	0.6313183036152692	0.5881565015499624	0.6214420828430569	0.519113422738939	0.4861418251511131	0.0	0.608683730907566	0.5826026828930991
PFF_Cecum_36	0.6679391644270706	0.7640756090164763	0.6802465601158698	0.6841805739325907	0.7031421934221788	0.6574494289136706	0.6247711663809891	0.7403503028318874	0.7242436466317064	0.6495498789810026	0.7246760725597466	0.637682507207291	0.6573886035121252	0.7022840084082599	0.6134805124875283	0.6236881308270426	0.6879858842438112	0.6791056728274448	0.6830059303187547	0.7164533758783393	0.7469873177919276	0.6897741766073974	0.7005275081441305	0.6241473155904287	0.6437624213990161	0.7086899068713818	0.7450829640605561	0.7375010695034652	0.664733148613305	0.6406098448108632	0.589132771594022	0.5409817545048862	0.608683730907566	0.0	0.7101538893963881
PFF_Cecum_37	0.5296647624576171	0.4035913703762183	0.5630686221048704	0.40711697851009976	0.3474604243408458	0.48090023281883243	0.6389507650671385	0.6403173093615319	0.5612371426209568	0.5026425344710502	0.48571500206847273	0.460034479532789	0.42974486982265697	0.49527794381350865	0.46776125905353155	0.4735910466510592	0.5349518874907476	0.6325346749694145	0.5836719468165892	0.6287575656896875	0.5341216316586945	0.5886208251473477	0.43787968692605467	0.47437028178488677	0.4433642513424925	0.3908794347361154	0.5194145101776507	0.45051283645179335	0.5446808996721612	0.5471668436160592	0.559680527159604	0.6588350310637359	0.5826026828930991	0.7101538893963881	0.0
