# Constructed from biom file
#OTU ID	PFF_Cecum_16	PFF_Cecum_1943	PFF_Cecum_12	PFF_Cecum_1921	PFF_Cecum_1945	PFF_Cecum_35	PFF_Cecum_30	PFF_Cecum_11	PFF_Cecum_21	PFF_Cecum_37	PFF_Cecum_1914	PFF_Cecum_28	PFF_Cecum_1920	PFF_Cecum_13	PFF_Cecum_17	PFF_Cecum_1904	PFF_Cecum_1938	PFF_Cecum_1910	PFF_Cecum_1913	PFF_Cecum_1942	PFF_Cecum_19	PFF_Cecum_1907	PFF_Cecum_25	PFF_Cecum_1906	PFF_Cecum_36	PFF_Cecum_27	PFF_Cecum_1944	PFF_Cecum_1908	PFF_Cecum_15	PFF_Cecum_1917	PFF_Cecum_1941	PFF_Cecum_32	PFF_Cecum_1937	PFF_Cecum_14	PFF_Cecum_18	taxonomy
5f2c3a1008eb58b94637e695d76c31b6	3175.0	3116.0	1104.0	846.0	3748.0	1203.0	2254.0	716.0	6825.0	2730.0	1088.0	2651.0	1730.0	511.0	3778.0	2909.0	200.0	1359.0	3857.0	5014.0	9971.0	1198.0	6186.0	1027.0	565.0	7264.0	1497.0	2883.0	556.0	569.0	3007.0	673.0	2735.0	4198.0	18485.0
29f4488f73396a6d546aeb0e3caa6e4c	121.0	68.0	82.0	83.0	177.0	189.0	123.0	282.0	345.0	278.0	160.0	100.0	267.0	461.0	106.0	320.0	367.0	163.0	106.0	75.0	258.0	400.0	685.0	408.0	174.0	146.0	66.0	321.0	93.0	153.0	93.0	344.0	20.0	184.0	244.0
5e64a9ff57614afca249dbb59ddb6808	0.0	0.0	0.0	20.0	0.0	32.0	0.0	0.0	0.0	42.0	0.0	0.0	325.0	0.0	280.0	0.0	0.0	211.0	0.0	3.0	10.0	19.0	3.0	0.0	52.0	0.0	0.0	68.0	0.0	96.0	54.0	49.0	0.0	0.0	142.0
3acc88b0dabf67b3994a9f8447c7e18c	0.0	0.0	0.0	522.0	0.0	130.0	0.0	2.0	0.0	89.0	0.0	2.0	928.0	2.0	642.0	0.0	0.0	412.0	0.0	0.0	52.0	130.0	8.0	6.0	223.0	2.0	0.0	97.0	0.0	279.0	58.0	48.0	0.0	0.0	259.0
ac26aa89cf6ac1100fcbf261b6e3578b	169.0	299.0	122.0	243.0	138.0	150.0	188.0	119.0	161.0	101.0	177.0	239.0	161.0	392.0	915.0	216.0	80.0	83.0	221.0	280.0	294.0	220.0	390.0	391.0	203.0	246.0	337.0	308.0	155.0	189.0	332.0	353.0	307.0	284.0	852.0
7a5410f51ce0e7013ec453ed9dfbbc53	0.0	75.0	0.0	0.0	0.0	9.0	27.0	9.0	0.0	0.0	143.0	2.0	86.0	5.0	537.0	583.0	5.0	4.0	156.0	0.0	46.0	206.0	7.0	9.0	2072.0	2.0	0.0	40.0	0.0	63.0	34.0	53.0	38.0	15.0	7.0
c1ebc4a0786814ccbfd9065623ffb619	230.0	83.0	31.0	56.0	63.0	144.0	108.0	137.0	37.0	58.0	389.0	170.0	119.0	305.0	284.0	88.0	98.0	45.0	135.0	151.0	124.0	363.0	97.0	530.0	56.0	55.0	102.0	105.0	116.0	125.0	105.0	142.0	76.0	172.0	212.0
d940b7110a4a4a094786ff66332c79a1	42.0	56.0	67.0	51.0	92.0	156.0	152.0	84.0	111.0	87.0	100.0	52.0	35.0	26.0	102.0	51.0	17.0	17.0	103.0	53.0	191.0	38.0	39.0	32.0	160.0	116.0	59.0	40.0	93.0	50.0	45.0	58.0	36.0	112.0	46.0
365349b4c763aebf5965a03a02d936f7	44.0	82.0	77.0	61.0	108.0	149.0	138.0	93.0	128.0	97.0	113.0	56.0	45.0	26.0	125.0	43.0	21.0	20.0	107.0	52.0	210.0	45.0	44.0	42.0	180.0	131.0	55.0	36.0	100.0	53.0	52.0	99.0	35.0	126.0	42.0
743feb5d7d9f922cf856d4aceba58743	205.0	79.0	2.0	0.0	204.0	24.0	103.0	38.0	0.0	2.0	0.0	257.0	18.0	210.0	152.0	82.0	103.0	15.0	121.0	36.0	293.0	144.0	48.0	2.0	26.0	141.0	11.0	96.0	3.0	3.0	78.0	146.0	89.0	81.0	16.0
