# Constructed from biom file
#OTU ID	PFF_Baseline_19	PFF_Baseline_1944	PFF_Baseline_26	PFF_Baseline_37	PFF_Baseline_12	PFF_Baseline_15	PFF_Baseline_1946	PFF_Baseline_25	PFF_Baseline_1942	PFF_Baseline_17	PFF_Baseline_28	PFF_Baseline_11	PFF_Baseline_30	PFF_Baseline_18	PFF_Baseline_35	PFF_Baseline_16	PFF_Baseline_36	PFF_Baseline_32	PFF_Baseline_1937	PFF_Baseline_1943	PFF_Baseline_27	PFF_Baseline_13	PFF_Baseline_14	PFF_Baseline_1921	taxonomy
5f2c3a1008eb58b94637e695d76c31b6	1045.0	4015.0	1842.0	494.0	1053.0	3207.0	583.0	110.0	526.0	1837.0	1771.0	3074.0	988.0	1594.0	806.0	1082.0	75.0	317.0	1016.0	2529.0	437.0	72.0	789.0	708.0
29f4488f73396a6d546aeb0e3caa6e4c	183.0	279.0	805.0	369.0	139.0	349.0	945.0	469.0	845.0	274.0	298.0	441.0	592.0	551.0	545.0	275.0	607.0	636.0	666.0	406.0	463.0	232.0	551.0	501.0
5e64a9ff57614afca249dbb59ddb6808	127.0	12.0	339.0	96.0	78.0	2.0	380.0	646.0	456.0	546.0	119.0	0.0	0.0	529.0	180.0	2.0	636.0	358.0	309.0	359.0	1392.0	279.0	2.0	188.0
3acc88b0dabf67b3994a9f8447c7e18c	473.0	78.0	28.0	742.0	1258.0	182.0	1066.0	365.0	243.0	607.0	707.0	8.0	2.0	629.0	350.0	26.0	406.0	521.0	407.0	1934.0	334.0	549.0	9.0	671.0
ac26aa89cf6ac1100fcbf261b6e3578b	244.0	232.0	212.0	180.0	232.0	345.0	170.0	222.0	136.0	206.0	306.0	250.0	216.0	278.0	241.0	396.0	265.0	273.0	378.0	51.0	302.0	253.0	207.0	201.0
7a5410f51ce0e7013ec453ed9dfbbc53	919.0	0.0	4.0	0.0	0.0	0.0	0.0	11.0	1338.0	19.0	0.0	0.0	0.0	267.0	0.0	0.0	976.0	1067.0	334.0	0.0	401.0	0.0	0.0	0.0
c1ebc4a0786814ccbfd9065623ffb619	147.0	138.0	221.0	105.0	72.0	85.0	65.0	191.0	192.0	134.0	136.0	180.0	70.0	224.0	91.0	236.0	121.0	191.0	266.0	38.0	94.0	96.0	98.0	52.0
d940b7110a4a4a094786ff66332c79a1	113.0	231.0	187.0	99.0	110.0	122.0	127.0	106.0	139.0	110.0	202.0	156.0	199.0	127.0	106.0	102.0	111.0	114.0	325.0	157.0	188.0	65.0	198.0	121.0
365349b4c763aebf5965a03a02d936f7	140.0	264.0	190.0	110.0	135.0	178.0	138.0	73.0	194.0	126.0	214.0	186.0	236.0	141.0	131.0	116.0	117.0	142.0	406.0	178.0	312.0	72.0	196.0	127.0
743feb5d7d9f922cf856d4aceba58743	160.0	296.0	184.0	66.0	166.0	133.0	205.0	112.0	164.0	114.0	261.0	359.0	229.0	209.0	21.0	338.0	354.0	258.0	366.0	264.0	198.0	117.0	178.0	85.0
