Eigvals,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPTP_Baseline_117_S43_L001_R1_001,-0.025748009,0.054136374,-0.028045815,0.020919752,-0.098523317,0.030148067,0.085753155,-0.027426548,-0.029840551,0.030903719,-0.025981808,-0.045774284,0.010174735,-0.020919216,-0.053197167,-0.040056507,-0.027826852,0.016253927,0.017375862,-0.004560642,0.019341173,0.015841346,-0.046663047,0.003297656,0.045426315,0.000583311,-0.004510931,-0.01091033,0.053661164,0.007568498,-0.039284288,-0.02701921,-0.013750879,0.0024129,-0.001652427,0.004218171,-0.00909698,0.032232649,0.022538621,-0.006212696,-0.002222409,0.004751985,-0.00065628,0.012457153,0.003223393,-0.001783459,-0.029234484,0.005402777,-0.035545073,-0.011968158,-4.42E-05,-0.015813064,-0.006515128,0.006458965,0.009638732,-0.004833328,0.001467122,0.02774821,-0.002898542,0.012601396,-0.019805266,0.004290593,0.012439633,-0.003719521,0.00920636,-0.001466145,0.005341165,0.000635694,0.004950887,0.001396462,0.000552638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_118_S29_L001_R1_001,-0.089700864,0.057437,0.136219127,0.053601507,-0.023204069,-0.044850251,0.044196469,0.026210611,-0.012833179,0.012614312,0.025464225,-0.115813042,0.019474659,-0.098060111,0.041416412,0.017420548,-0.043798985,0.033233234,-0.021007911,0.036891518,-0.011640402,0.038111183,-0.023654743,0.053543619,0.026699496,-0.006942864,0.006877245,-0.04054416,0.000366721,-0.001113343,0.002572174,-0.00605906,-0.029481909,0.028420054,0.007984222,-0.01185969,0.006319852,0.003503033,0.016646244,-0.028111243,-0.010587724,0.015146995,-0.010872713,-0.01278083,-0.017532274,-0.013800003,0.028408751,-0.027319043,0.011710653,0.003565933,-0.01239603,-0.001829371,0.010269136,-0.019116819,-0.000829242,-0.004275142,0.004893017,-0.000473009,0.00204073,-0.003494867,0.015098023,-0.002134187,-0.009339259,-0.00625423,-0.001882357,0.006192977,0.005847161,0.008802183,-0.00406468,-0.001131979,0.000217298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_119_S71_L001_R1_001,-0.178288151,-0.119312739,-0.059089993,0.034627008,0.05856648,-0.052638993,0.110828047,0.05794978,0.02956004,0.040961312,-0.083832669,-0.053223063,-0.011037471,0.018140206,0.017741551,-0.026372657,0.009233604,-0.015584777,0.035734498,0.009967594,-0.026747866,0.021907029,0.02388266,0.004048268,-0.012631865,0.015523639,-0.039554521,-0.049609764,-0.009611736,0.012330882,0.015548498,0.051081001,0.024321062,0.023441769,0.012734753,0.010051019,0.024549732,-0.019866744,-0.011547108,0.030938517,0.001344585,-0.013471097,-0.00759955,-0.01344407,-0.010677025,0.011061861,0.022749307,0.001205871,0.012410035,-0.00048093,-0.026179002,-0.001333934,-0.009566989,0.007677602,-0.002683822,-0.013232714,-0.020770053,-0.003500337,0.009129513,-0.002646553,-0.003893673,-0.006514848,0.008176892,-0.01601009,-0.00221584,0.004637852,0.001339699,0.000901935,-0.000456275,0.000312053,0.00015817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_121_S121_L001_R1_001,-0.110579493,0.017818516,-0.050043019,-0.060180392,-0.008273204,0.045572804,0.023084563,0.066566632,0.01039146,-0.014171568,0.061733346,-0.026592062,0.003789364,-0.013904701,-0.0641875,0.000463708,-0.011094833,0.062823261,0.020423184,0.028529614,0.017929512,0.031716325,0.047161486,0.019237788,-0.011187376,0.044425541,-0.036651121,0.066675919,0.004178767,0.012787152,-0.01184218,0.002620841,0.015833997,-0.005307631,0.004268714,-0.025101703,-0.001356037,-0.019764543,0.027590395,-0.014534158,0.019916259,0.003574091,-0.025120572,0.034265397,-0.026023033,-0.024359517,-0.021679864,-0.010094822,-0.021009232,-0.011102442,-0.000231728,-0.011386857,-0.008511429,0.002290457,0.009000686,-0.025128451,0.008047643,-0.01340658,0.014096168,0.004848323,0.019857997,0.00178647,-0.001685919,0.003177451,-0.007472989,0.00197792,-0.003963287,0.002158312,0.004393482,0.000997083,0.000408285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_165_S30_L001_R1_001,-0.134760556,0.047344602,0.016675009,-0.035141165,0.011017687,-0.050925789,0.069391418,-0.065612982,0.051319913,-0.015584304,0.05160726,0.002329182,0.07396917,-0.016468195,-0.027538609,-0.021535304,-0.067432427,-0.038345694,0.002176954,0.034681394,0.011580367,-0.015896392,-0.041667291,0.01784673,-0.041711365,-0.003856932,-0.004012302,0.012881297,0.001733809,0.014883262,-0.019147339,-0.006002259,-0.021011544,0.016222613,0.006243189,0.043512088,-0.047860662,-0.037647595,-0.036942123,0.006014335,0.013467541,0.016835662,-0.023422742,0.014721686,0.005156572,0.026623234,-0.030713576,0.004557748,0.031522018,-0.001579811,0.015712333,0.015031926,-0.006397102,0.018588407,-0.010578813,-0.001000492,-0.01364321,0.005421073,0.019682474,-0.004734809,0.003475308,-0.00317002,-0.002975331,0.009475075,-0.004802159,0.006303328,0.006336452,-0.009984852,-0.013291267,0.002809085,-0.001229733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_167_S70_L001_R1_001,-0.051939362,-0.034684002,0.052259635,-0.11241978,-0.024817118,0.087924756,0.042390217,-0.080506407,-0.042523615,0.003128639,-0.104286876,-0.003011359,0.045004525,-0.026861601,-0.093415615,-0.009244523,-0.039197843,-0.048093807,-0.025513931,0.065415175,-0.046038011,0.019365908,-0.072461613,0.003622285,0.06837972,-0.004006953,0.035930933,-0.04929351,0.021495468,-0.004394796,-0.019645229,0.024082406,0.011311807,0.024443962,-0.00288727,-0.007611837,0.017936133,-0.015196004,0.013397605,0.007036253,-0.031546206,-0.011257025,-0.036313244,0.00672548,-0.025644517,-0.018132929,-0.003446469,-0.009498206,-0.023820693,-0.017432846,-0.001879376,0.012486934,-0.012760876,-0.003688525,0.010396668,0.010866389,-0.011134702,-0.001445661,-0.002880605,-0.002782418,-0.006314954,-0.010843096,-0.004035552,0.004134412,0.005087801,-0.004051396,0.002855695,0.004843759,0.001364904,0.002305299,-0.000548405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_168_S33_L001_R1_001,-0.126040997,-0.045515549,0.115727712,0.043980689,0.00046469,0.035622063,-0.039356055,-0.058376178,0.142902365,0.168272569,0.043214262,0.069817668,0.061078355,-0.003991963,-0.03911551,0.020155658,-0.018851323,-0.056090941,0.024533295,-0.04025387,-0.006200658,0.02764057,-0.032451683,0.046825884,0.010528964,-0.009539622,-0.02942587,0.004894483,0.054277858,-0.008922568,-0.004842058,-0.017313739,-0.038177946,-0.023315613,0.018901054,0.000470342,0.019433071,-0.002650605,0.024907435,-0.011265368,0.026081833,-0.006637622,-0.01409879,0.006263771,0.006830874,0.004599692,-0.014614135,0.013590342,-0.026600535,0.006727348,0.007889362,-0.017750729,-0.009748992,-0.014949031,-0.002244176,-0.005214603,-0.006183489,-0.00546872,-0.000962577,-0.008943368,0.001119938,0.004235278,-0.000479055,-0.00380925,-0.001550446,0.001080877,0.000129137,0.003495762,-0.005993604,-0.002909571,0.000939155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_169_S112_L001_R1_001,-0.048643247,0.150196359,0.11621335,-0.062517098,0.102368013,0.082280945,0.051559805,0.019687539,0.014728661,0.032027722,0.053022965,0.036937737,-0.029721431,0.059732329,0.044425781,-0.062002255,-0.066462407,-0.043141174,-0.003004658,-0.047084207,-0.058707076,-0.03470541,0.018015793,0.087323423,0.052782747,0.024014456,-0.003303854,0.04453153,0.065625866,0.05980035,0.0495236,0.023126563,-0.008455353,-0.008770438,0.03979402,0.009838038,0.036798854,0.034610752,-0.048410898,0.018669369,-0.013638173,0.015366167,-0.011199049,0.033826962,0.004348531,0.014421045,-0.000594623,0.002495089,-0.01546518,0.010795388,0.000502828,-0.001687018,0.029776847,0.011363861,-0.00428658,-0.004729149,0.009953481,0.011902522,0.003729269,0.005174568,0.006509569,-0.002658962,0.004914844,-0.000638271,0.009660401,0.004989882,-0.006108551,-0.004206828,0.006815451,0.004276075,-0.000786911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_170_S39_L001_R1_001,-0.000493204,0.144046347,0.033073188,-0.023444373,0.160844779,0.22031565,-0.03362709,-0.043496108,-0.101303088,0.081944292,0.032025554,0.033952965,-0.048693689,-0.101739628,-0.00084832,0.056867756,0.122420784,0.086288503,0.022427179,-0.067706846,0.021332195,0.037250318,0.020122921,0.024105025,0.019173368,0.003230748,0.013101395,0.061180269,-0.038010093,0.025065437,0.008723376,0.029298443,0.010628784,0.007033628,0.035422236,0.018287028,-0.040896172,-0.004377999,0.000360237,-0.022274273,-0.031393734,0.019065042,0.003573509,-0.029084875,-0.02132475,-0.008442031,0.002927202,0.015755246,-0.006211813,-0.003386416,-0.016885628,0.020728253,-0.007776512,-0.004309414,0.013331215,0.000934185,-0.011113865,0.018815083,-0.003409453,0.000394461,-0.004771871,0.008195272,-0.003621678,0.001577396,-0.004934845,0.005083848,0.00912169,-0.005921031,0.00292199,0.003918238,-0.000320622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_171_S31_L001_R1_001,-0.170215873,-0.058388368,-0.189862059,0.03923705,0.154941355,0.011662903,0.049225302,0.017555577,-0.067729671,0.026893328,-0.132937409,0.067721669,-0.006556722,0.004194416,-0.058168457,0.017471003,-0.015429121,-0.004782535,0.044163248,-0.016854344,0.011454332,-0.017238598,0.005846355,0.026744377,0.019304984,-0.033570679,0.02237293,-0.030162114,0.012283813,-0.011125126,-0.025383641,0.012608519,-0.028501044,0.008558994,-0.019468635,0.038170743,-0.033101069,-0.023215717,0.011542953,-0.006887558,-0.04922183,-0.007122229,0.018242158,0.019229005,-0.032683254,0.006316425,-0.014391255,-0.01492746,-0.004345528,0.00634911,-0.006485448,-0.027609687,0.003496382,0.007892941,-0.001450559,-0.005241371,0.001500813,0.004243726,-0.002601647,0.013135012,-0.005832637,-0.001712798,-0.013753372,0.010835891,0.009725991,0.002052525,-0.001116177,-0.002665737,-0.000889936,-0.001971901,-0.000437226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_172_S34_L001_R1_001,-0.181413233,0.003820477,-0.1777956,0.035470193,0.133202617,-0.028650679,0.000918356,0.062125923,0.022302246,0.013124723,-0.031682271,0.102231294,0.037377932,0.006378678,-0.006179727,-0.003076142,-0.072487513,0.004956648,0.015785431,-0.015308521,0.01344339,0.034479001,0.00323559,0.046572694,0.013836088,-0.005618555,-0.040457836,-0.004287205,-0.033809578,0.002608805,-0.034518564,0.001172631,0.004779059,-0.013657544,-0.03578449,0.012344808,-0.027065306,0.015452633,-0.002381576,-0.01070166,0.011977088,0.026380852,0.007738123,0.024584118,0.031170742,-0.008135349,0.028869683,-0.009959483,-0.029160835,-0.005994571,0.002057441,0.011064268,0.01653206,0.008331974,-0.009059759,0.009219812,-0.016092632,-0.021410808,0.014288323,0.005985749,0.004834556,0.007478521,0.001937155,-0.002080111,-0.011236071,-0.007704157,0.005144174,0.006487865,0.000309712,0.005617135,-0.000695196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_173_S36_L001_R1_001,-0.102071807,-0.037489522,-0.097874748,-0.004575106,-0.072829971,-0.024048059,0.032375266,0.005856444,-0.041299501,0.032448092,-0.011897032,-0.038589702,-0.027270822,0.002736319,-0.076936234,0.001030854,-0.039839632,0.023938417,-0.037465956,-0.00069559,-0.02325332,0.023363418,0.025319435,-0.00260242,0.017566274,0.036683786,-0.069174908,0.030068854,0.020148298,0.029312254,0.004657713,-0.001687968,0.009634714,0.009929611,0.02332874,-0.004905343,0.006981071,-0.032795729,-0.000477266,0.014045035,-0.003991959,-0.019168487,-0.012063786,0.000587464,-0.014866017,0.001511365,-0.018923123,-0.01741613,0.001188151,-0.020431332,0.007965094,-0.006185565,0.017016293,0.003944172,0.005164129,0.023833839,0.011806839,0.004522904,-0.006915644,-0.030680703,-0.010399075,-0.007025165,0.002841148,0.002730995,-0.015806585,-0.00664324,0.001672987,0.000778828,-0.002678542,-0.00494096,-0.00136379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_174_S65_L001_R1_001,-0.088789827,0.001353958,0.065039892,-0.138612536,0.025813301,0.061766865,0.104704534,-0.009630668,0.036515201,-0.030908158,-0.050560479,0.057179378,0.050049616,-0.00811844,-0.032564363,-0.007198631,-0.047246841,0.007221653,0.009102354,0.020257396,-0.009245124,0.029250592,-0.051394603,0.018162339,0.036260396,-0.002088191,-0.021744137,-0.024125156,0.026302189,-0.063192731,-0.034621446,-0.045487705,-0.00432604,0.021941455,0.007845488,-0.042254924,0.013386339,0.029561558,-0.024283633,-0.000102458,0.000293505,0.011248355,0.001212935,-0.029100788,0.00500532,-0.015498298,0.008712542,0.024122394,0.003636873,0.019293165,-0.005003888,-0.005699758,5.94E-05,0.009673273,0.031076372,0.001311844,0.007101598,-0.013550637,-0.019739584,0.004255536,-0.003696371,0.001271385,-0.006323126,0.01138865,-0.012378607,0.003561541,0.005020605,-0.009482406,0.004949181,-0.000258937,-0.000288739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_175_S120_L001_R1_001,-0.052446959,0.142973411,0.023647359,0.050238522,0.005719271,-0.004978442,0.076860729,-0.053250063,0.051246901,-0.022844597,0.08045424,0.017179106,0.041174576,0.00081578,0.040206295,-0.046239252,-0.058133258,-0.026813306,-0.019295937,-0.048262245,-0.005918478,0.016984828,-0.030600809,0.055298835,0.027963048,-0.027758618,0.034171852,0.014662165,0.023337467,0.011596445,0.007783728,0.029526182,-0.025636022,-0.008177045,0.009288942,-0.007529632,-0.017848844,-0.001568433,-0.019717413,0.011088641,0.008840668,-0.023979784,-0.000863532,-0.019287167,-0.017364036,0.014063782,-0.03104883,-0.00895531,0.011479023,0.018886845,-0.045388362,0.008338291,-0.015938487,-0.011272823,-0.01056776,-0.007151293,-0.013909054,-0.010642357,0.017494722,-0.015017016,-0.005382347,0.007099256,-0.004898868,-0.003015153,0.000377953,-0.002288119,-0.008190778,0.001136394,0.006694052,-0.001351531,-0.000519191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_177_S24_L001_R1_001,-0.139522934,0.023893728,-0.073769518,-0.030307458,0.082221598,0.019547085,0.037646214,-0.006172751,0.025872053,-0.039610138,0.05239887,-0.046161398,0.045540862,-0.036819469,-0.086286029,-0.020930992,0.029151897,-0.03906548,0.015757422,0.015217227,-0.052142023,0.012005891,-0.02805052,0.02437994,0.001972386,0.024294653,0.024816567,0.033364786,-0.011396628,-0.019781486,-0.014299242,0.045141023,-0.013181962,-0.025866586,-0.026933209,-0.04891336,0.006585142,0.003240675,0.016652559,0.007702567,-0.000202472,-0.014275577,0.022763157,-0.021341716,0.011351915,0.00289631,0.00809918,-0.007402944,0.010837257,-0.034617693,0.010560761,0.035959139,-0.016434525,-0.014268511,-0.031048828,0.008501307,0.013066268,0.01048342,0.003023488,0.019901161,-0.002902106,-0.007392565,-0.0044674,-0.005886794,-0.005752273,0.009681485,0.00093576,0.002928805,0.006251556,0.00485739,-0.000606218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_178_S38_L001_R1_001,-0.108421345,0.076250434,0.093708652,-0.135574505,0.120953295,0.106226208,0.032676074,0.037924911,0.056910713,-0.064301731,-0.054498634,-0.036269748,0.024855866,-0.005840886,0.039011083,-0.003799368,0.016998828,0.004230437,0.065649333,0.037315806,-0.041938237,0.057684473,0.026615869,-0.026911362,-0.000583883,-0.027811232,0.007087697,-0.003078314,-0.008818054,0.02924409,-0.018636957,0.026505808,0.013988172,0.017982069,0.012523265,0.015539461,0.031540927,-0.060489933,0.047234033,0.00372852,-0.0036251,-0.003532318,-0.016595359,0.008146366,0.03489075,-0.006633294,-0.005155412,0.007870599,-0.000794435,0.007535269,-0.027147032,-0.013774736,0.008863491,0.006246152,-0.00645842,0.002194008,-0.00555952,-0.020608565,0.00829022,-0.011738475,-0.003422528,0.009248684,0.005122751,-0.007972412,0.007015911,-0.001104545,0.002212086,-0.000836217,-0.000522082,0.000169913,0.000750724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPTP_Baseline_179_S35_L001_R1_001,-0.179877869,-0.044330052,-0.068115426,-0.031799883,0.089483261,-0.004782877,0.021445951,0.149378085,-0.009559015,-0.052060444,-0.009429148,0.030752726,0.036166087,0.015741714,-0.005764108,0.082954441,-0.015129299,0.053317875,0.029446247,-0.01798008,-0.008029146,0.050406641,-0.022099864,0.068504179,0.023158376,0.001899119,0.003984901,-0.008412495,-0.027354038,-0.007674946,0.053910284,-0.016094375,0.014198172,0.012344517,0.017427403,-0.001971382,-0.055398665,-0.001934665,-0.017904774,0.037873844,0.00439539,-0.002877797,-0.020603184,-0.004377475,0.021677561,-0.030031624,-0.013983678,-0.007191822,0.032537338,0.005912642,0.011418405,0.001391433,0.016843519,0.015967582,-0.005947801,0.000813876,0.021951374,0.008840915,-0.007241227,0.002392921,-0.006468812,0.004728642,0.000120755,-0.000837002,-0.005574994,0.002872027,-0.004409939,0.004128078,-0.000847109,-0.001103128,0.000927336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
