Eigvals,24,,,,,,,,,,,,,,,,,,,,,,,
0.351092216,0.264530306,0.168766485,0.137460101,0.109697091,0.077400774,0.073968816,0.063653812,0.051562446,0.040561601,0.0364811,0.030185239,0.028095009,0.02338772,0.01740313,0.016308424,0.012461045,0.008372638,0.003691621,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,
Proportion explained,24,,,,,,,,,,,,,,,,,,,,,,,
0.231731865,0.174598292,0.111391169,0.090727975,0.072403518,0.051086937,0.048821737,0.042013511,0.03403283,0.026771927,0.02407867,0.019923204,0.018543586,0.015436628,0.011486611,0.010764071,0.00822468,0.005526203,0.002436585,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Site,24,24,,,,,,,,,,,,,,,,,,,,,,
PFF_Baseline_11,0.166601561,-0.184374229,-0.021404126,-0.012774138,0.043998118,-0.019118879,0.025669906,0.048596963,0.085213414,0.076379531,-0.019255559,-0.008684124,0.0234719,-0.029160844,-0.016408609,0.01504662,-0.004120424,0.027236379,0.009465098,0,0,0,0,0
PFF_Baseline_12,0.091422962,0.067485574,-0.085169029,-0.03555504,0.076695558,0.088957405,0.030277408,0.008229539,-0.081461811,-0.021725332,-0.027934102,-0.028502056,-0.001220622,0.056509769,-0.03668195,-0.017082445,0.006537115,0.000784797,-0.001739045,0,0,0,0,0
PFF_Baseline_13,-0.020377554,0.111663623,-0.180984598,-0.044890942,0.137360341,-0.025900678,0.093763285,0.005053051,0.019193053,0.028512995,0.045967908,0.011803975,-0.00615274,0.00292547,0.008297532,-0.004759547,0.011216389,-0.014580339,-0.010496964,0,0,0,0,0
PFF_Baseline_14,-0.023810387,-0.046062507,-0.13016667,0.101786059,-0.066072216,0.038338712,0.047214849,0.05275737,-0.030992189,0.003036622,0.036808454,0.10282172,-0.001264385,-0.006134422,-0.011275826,-0.007114861,-0.031916249,0.006052995,0.011011217,0,0,0,0,0
PFF_Baseline_15,0.147371759,-0.022543492,-0.016159864,0.03380486,-0.043730288,0.035863734,-0.074254261,0.021799472,0.033874217,0.0267024,0.042178255,-0.010002445,0.022201204,-0.007840439,0.011801323,-0.049627416,0.062080567,-0.025177547,0.002663883,0,0,0,0,0
PFF_Baseline_16,0.039174018,-0.029232762,-0.085947933,-0.026534831,-0.068840789,0.064674629,-0.016600467,0.030519485,0.0113199,0.016221008,-0.079736764,-0.038829099,0.03793591,-0.035976754,-0.01665843,0.013715937,-0.027377998,-0.034987946,-0.011769629,0,0,0,0,0
PFF_Baseline_17,0.049358757,0.166518765,0.007815893,-0.030572154,-0.027012175,0.025672315,-0.055883381,-0.055110609,0.026518033,0.056430396,0.016858958,0.012049696,-0.056169598,-0.033852574,0.008839186,5.91E-05,-0.019174218,0.028226327,-0.029933558,0,0,0,0,0
PFF_Baseline_18,-0.012046011,0.027575619,0.029885252,0.002662543,-0.009757644,-0.018423569,-0.040024872,-0.005887651,0.002832548,0.042049727,-0.019794223,-0.021128881,-0.095782833,0.014330951,0.004663501,-0.047521913,-0.030874237,-0.022017381,0.024893111,0,0,0,0,0
PFF_Baseline_19,-0.09412742,0.005407017,-0.030749076,-0.039224922,-0.018582391,0.077138558,-0.120521904,-0.007758484,-0.048170205,0.009068871,0.023027165,-0.015065479,0.019653541,0.018730428,-0.030247361,0.013094162,0.008874595,0.036649424,0.003244604,0,0,0,0,0
PFF_Baseline_1921,-0.10612487,0.065093507,0.060901351,0.131859467,0.03954549,0.075764149,-0.010321737,-0.007336723,0.029855958,-0.014622696,0.060388821,-0.026415514,-0.008957106,-0.027797872,-0.009316594,0.047961017,0.009103186,-0.005174667,0.020355624,0,0,0,0,0
PFF_Baseline_1937,-0.128710643,-0.227828361,0.058812052,-0.04430668,-0.039124825,0.069782909,0.084746707,-0.132054147,0.026991233,-0.010129756,-0.023826403,0.035980278,-0.032261464,0.00146039,-0.021774746,-0.006161053,0.029436906,-0.005662016,-0.006642042,0,0,0,0,0
PFF_Baseline_1942,-0.138957867,0.009146002,0.063418992,-0.06345763,-0.041249454,-0.052257938,-0.047381538,0.102966452,-0.03720294,0.02696363,-0.016999411,0.05441305,-0.028586365,0.013314021,-0.000424794,0.049387562,0.029986329,-0.027402612,-0.010608861,0,0,0,0,0
