Eigvals,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.545944045,0.779714733,0.562928717,0.523523644,0.403481959,0.331735152,0.29660264,0.261704006,0.223075198,0.196200261,0.164081601,0.132514165,0.125029405,0.112273565,0.109518011,0.09966802,0.098558752,0.082172724,0.065664532,0.062389239,0.058761903,0.046327313,0.044021263,0.040575916,0.039085174,0.036530471,0.03250551,0.030933657,0.029228474,0.027806692,0.021795556,0.017761243,0.015453782,0.011646604,0.011071501,0.009423611,0.005321339,0.003967518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion explained,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.332412161,0.101803753,0.073499004,0.068354066,0.052680777,0.043313127,0.038726037,0.034169484,0.029125899,0.025616962,0.021423377,0.017301763,0.016324512,0.014659041,0.014299261,0.013013193,0.012868361,0.010728913,0.008573515,0.008145875,0.00767227,0.006048743,0.005747653,0.00529781,0.005103171,0.004769615,0.004244094,0.004038865,0.003816227,0.003630591,0.002845745,0.002319004,0.002017729,0.001520643,0.001445555,0.001230397,0.000694783,0.00051802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFF_Colon_11,0.107651229,0.187800637,-0.047271927,0.014716514,0.061651742,0.061833109,-0.057954271,-0.059654994,-0.019660036,-0.04199868,0.073207168,0.015078438,0.003577984,-0.006071453,-0.047028681,-0.040114965,0.06540044,0.037891856,-0.020530271,0.042139618,-0.054148178,0.032905822,-0.028510476,0.054861404,0.034433101,0.014852383,0.030532855,-0.003088169,0.02570978,-0.022381538,-0.013140226,0.000896286,-0.000214225,0.001215796,-0.004204787,0.007115287,-0.013557826,0.014864433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Colon_12,0.114926972,-0.059240614,0.026056361,-0.179055312,-0.064694749,-0.202578847,0.026955899,-0.123022279,0.032796936,0.013471302,-0.054630587,0.011806898,0.042262857,0.147058515,0.001895091,0.034425555,0.081199896,0.021126284,0.01582178,-0.019080055,0.004362002,0.017406406,-0.022502114,0.003165583,0.029766567,-0.000784877,0.044360369,0.003821643,0.008397181,0.000772539,-0.006791279,0.034971483,-0.006848592,-0.012502401,0.00756708,0.025379741,-0.003271758,0.004276394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Colon_13,-0.019198489,-0.007333488,-0.078727669,-0.046804638,-0.101912148,0.062417871,-0.027816959,0.035727556,-0.126029186,-0.054630878,-0.057393224,0.031843917,-0.036521406,-0.015461488,-0.027028419,-0.027825538,0.085389199,-0.071440704,0.028500434,-0.030168712,0.053320813,0.015116252,0.005322027,0.028374838,0.025096613,0.008518492,-0.027066687,0.004197485,-0.025401292,-0.010533465,0.03942283,0.006520362,-0.002683852,0.009354342,-0.003050579,-9.02E-06,0.004640025,0.005671656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Colon_14,0.175886304,0.209880545,0.012486245,-0.014915609,-0.012668523,0.014961374,0.013243476,0.109380008,0.068152585,0.00145813,-0.044573289,-0.06156869,0.029613978,0.001727334,-0.012417186,0.030011387,0.008957151,0.002459783,0.001640635,-0.017695076,0.023357982,-0.036371768,-0.011866742,0.032167909,0.007723303,-0.01727577,-0.024293263,0.003783067,0.026806565,0.012670729,0.00356523,-0.000451464,-0.006965455,0.009595915,2.88E-06,0.014842779,0.010927161,0.007714112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Colon_15,-0.048682085,-0.075485256,-0.177028217,-0.275662218,0.047861378,-0.181607216,0.075045507,0.067465326,0.079940776,0.050250911,-0.060979347,0.068311645,-0.024796161,0.018875901,0.036790751,-0.077473444,-0.00129578,-0.003950342,0.003296805,0.031926695,-0.01953475,-0.016192335,-0.003366014,-0.004665457,-0.004514388,-0.026160424,-0.017506658,0.002907419,-0.000738747,-0.001328672,0.00786032,-0.024969962,0.015218731,-0.005204079,-0.018574507,0.000228036,0.006136543,0.001704793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Colon_16,0.293302395,0.14929149,-0.005079879,0.021133957,0.004108559,0.005802779,0.035953847,0.155451467,0.03362355,-0.041827896,-0.058837799,0.06967046,0.010146507,0.021531338,-0.030626744,0.039535381,0.027476003,0.013276672,-0.031150963,0.042948215,-0.01428705,-0.043901642,0.00483597,-0.001942082,0.016126101,0.018261853,0.023688634,0.011298408,0.008330206,-0.024538909,-0.001002848,-0.008396477,-0.019428956,0.004479446,0.022655214,-0.010320125,0.016366529,0.000530716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Colon_17,0.209774872,-0.323967875,-0.002175195,0.069256989,0.152562725,0.09442317,0.056043868,-0.001821043,0.021116117,-0.047869771,0.013249552,0.023155612,0.012276836,-0.022782168,0.03611336,0.028765737,0.03002133,-0.048401168,-0.01034241,0.005065922,0.076934431,0.012177181,-0.011558227,-0.010480283,0.018262335,-0.033422322,0.025212127,0.015215424,-0.001639973,-0.021607006,0.023128989,0.007951339,0.004916519,0.012261367,-0.012946309,0.010306214,-0.00728061,0.010829119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Colon_18,0.415628461,0.114450639,0.014847137,0.105240828,0.049599081,-0.101188894,0.025005283,0.054392806,-0.008931846,-0.059792508,-0.098413039,-0.067826705,0.041312859,0.009350451,0.043022391,0.017056939,-0.098660291,0.007366636,-0.01463344,-0.035334184,-0.013283462,-0.002947749,-0.036589664,0.017557031,0.040433202,-0.011344895,0.001252629,0.007137881,-0.016195804,0.009635005,0.000112333,0.013847726,0.006225406,0.011131414,-0.008940053,-0.008678035,-0.012585495,-0.000381479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Colon_19,0.224648521,0.102396358,0.023661914,0.006003096,-0.018850797,-0.033920542,-0.023460009,0.073056191,0.048537392,0.043188733,0.038604281,0.062043153,-0.011492565,-0.009082605,0.043525087,0.035175487,0.004760233,-0.054653285,0.074335839,-0.016109361,-0.030326348,0.028954311,0.052627345,0.008147131,-0.002309067,0.011415352,0.024191719,-0.060543574,0.016183479,0.021578512,0.003067539,-0.005972623,0.000784207,0.014164744,-0.01008774,-0.008251848,-0.02985393,0.005247026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFF_Colon_1904,0.126683668,0.154695364,-0.003071853,0.089382104,0.036590005,-0.008426134,0.006784056,-0.056294539,-0.08890897,0.106786853,0.030301434,0.042281031,0.036656926,0.028238835,-0.03610592,-0.050327403,0.000406301,-0.104622892,0.042309384,0.002867645,-0.012670494,-0.022850993,-0.002352624,-0.02107425,-0.00190875,0.004701632,-0.022159242,0.006189692,0.018183503,0.006121604,-0.000398496,0.016134526,-0.008851356,-0.003227251,0.001923246,-0.01583895,0.008055436,-0.010410926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
